id	filename	md5	size	state
b9dd5541-7ca8-4e68-a1d6-b6360de8e846	TCGA-LUSC.e4959480-2e35-4d07-8ab5-ba1128be987c.star_fusion.rna_fusion.tsv	f80fb5a882f749e326bde6b445abf44c	2407	validated
bad01efe-9455-437c-969d-3634776099be	TCGA-LUSC.38e0cb75-cc6a-45d0-8a88-4ed3b9f3c754.arriba.rna_fusion.bedpe	cb8b82dd83f8381e1a70dbbc4afbb1f0	5303	validated
bd5f5a96-5b16-4da6-a8fb-faf27e35b759	7437ff54-52c5-4ea7-87f2-d97c9a608657.rna_seq.transcriptome.gdc_realn.bam	391dcdbf3f55da570c84c55427508e7a	23510414718	validated
bfdf7238-1057-4aa3-ad85-13fa39eab34d	TCGA-LUSC.138a455c-3abd-48db-86d7-47408eb67c97.star_fusion.rna_fusion.tsv	1c6d1b7a80f8c818a4330520d3073fd4	15145	validated
c09af918-033c-4899-8195-c4888b3d3b98	9b86812f-b1ee-4b6d-9691-8587f2487c4a.rna_seq.chimeric.gdc_realn.bam	631146d547aa4e17089098c435782f24	51247213	validated
c233c986-97b2-4a07-ad46-58834293df7a	TCGA-LUSC.38e0cb75-cc6a-45d0-8a88-4ed3b9f3c754.arriba.rna_fusion.tsv	c79e2a8ddfcd5736355da1dc5c28c8f7	11195	validated
c62406f0-4188-472b-b746-d94676cf5d41	08607841-6e14-4f93-ab7c-9baa9554ed44.rna_seq.chimeric.gdc_realn.bam	7f9a5bc1d956e04849d6283396029b60	88911629	validated
ce4ffaa9-937f-48b8-8922-5de8615d1c3e	1db59c3c-a6f8-4a45-9e1a-82b154577467.rna_seq.star_splice_junctions.tsv.gz	4a2b7a51c89524dc875425cc474a112f	2597921	validated
d284b7f1-ef2f-4b45-ad22-f346bf25660d	8c2b89a9-e994-46d9-b215-30882f4f1950.rna_seq.transcriptome.gdc_realn.bam	3c9b0d7c93f2b8814f4ba8d35bebba9f	14320607124	validated
d7fa31f6-6094-43d3-b99e-d048ca94be25	TCGA-LUSC.58ffcc1f-2224-4d91-814d-d8a96cb89641.star_fusion.rna_fusion.bedpe	d0c4f17f5f4f6400df87a6bbf27e20eb	459	validated
de81db93-58fb-491a-a155-0e48984683d3	7437ff54-52c5-4ea7-87f2-d97c9a608657.rna_seq.chimeric.gdc_realn.bam	499205edc81d7cff56d8133fc5dd5e8a	202965696	validated
e1141d2b-188a-4faf-a5ae-a57d6e291a8e	6b8b993a-fefc-4494-a58d-83876b33a534.rna_seq.star_splice_junctions.tsv.gz	d87f8a113e6ff70a13ce79242ff9a02d	2924775	validated
e28972d7-a432-4703-ae36-eb8db7aa07bf	08607841-6e14-4f93-ab7c-9baa9554ed44.rna_seq.transcriptome.gdc_realn.bam	79c671b171cf270c61ee137de75c63a5	7252937217	validated
e77ce809-90a9-47da-ba49-3e9d4aa5b218	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.chimeric.gdc_realn.bam	7d3c9f8365c29d648e5bc273e3f8a88f	96925710	validated
e8583530-eb05-4db9-bcba-2aa2388de582	6b8b993a-fefc-4494-a58d-83876b33a534.rna_seq.chimeric.gdc_realn.bam	b5ae2292cc22fc00a860f773fe60d23c	144794019	validated
f827b262-2e17-498d-993d-d71cdf2d3be5	TCGA-LUSC.e4959480-2e35-4d07-8ab5-ba1128be987c.star_fusion.rna_fusion.bedpe	fbd9c43e397c66424d99b92ac7cb4a47	957	validated
fcf5301c-863a-407b-aaf9-34526d084d81	TCGA-LUSC.15e15186-2dcd-4e5c-a8d9-bc0e36e1f4fd.arriba.rna_fusion.bedpe	3e66f5ceaab39461d42ff76eed88df6b	3449	validated
