,logFC,AveExpr,t,P.Value,adj.P.Val,B
DNAJC9,0.03348629402168424,4.512151485029957,0.8835560548214119,0.3770517039283575,0.3907091295722356,-8.57543969331639
SH3BP5L,0.032962628925836235,5.236520584680789,0.8822750650916253,0.37774368667100655,0.3914070700461514,-8.578721577714015
CDH5,0.04964650966732975,4.088016440440711,0.8811513283056647,0.37835136674723213,0.39201759466703257,-8.558797870258477
CH507-9B2.4,0.12430426838071806,-2.663755275065368,0.8763174462057269,0.3809722352434185,0.39469459893172165,-7.950184187686264
CLUH,0.03540976787195582,6.006180640608616,0.8749833338967759,0.3816975335827235,0.39542672256517675,-8.55803930244995
POLR2K,0.030936994017825015,4.938225644436635,0.8729029762247624,0.38283022336928063,0.39652274575288965,-8.59028284501484
PRR5-ARHGAP8,0.09532449803432996,-3.404855810433108,0.8726984159067516,0.3829417112796537,0.3966188682768094,-7.885292437386076
FAM47E-STBD1,0.04734552180527585,2.2468787277427325,0.870957070645271,0.38389157194511503,0.3975832551560771,-8.393773882505759
DUTP6,0.05271119533325219,-2.5175207174191865,0.8661272906738179,0.3865336406310532,0.40028049515442315,-7.972504674976001
LINC01515,0.07452625818906178,-2.1079378037424754,0.8644668206678863,0.3874445388088723,0.4012042160737564,-8.011796413938356
CCDC93,0.031899391678986255,5.251368597161206,0.8596202924134885,0.39011072187569373,0.40392567646726263,-8.598152815167682
RTP1,0.09399566037088425,-1.7750095313318275,0.8578933230096701,0.3910634572237276,0.40483316295967164,-8.048481366821308
GLUL,0.05328943417413079,10.21061011484184,0.8450581837950818,0.3981885708317652,0.41204839823750206,-8.318629486387755
CCDC132,0.030227885370231355,4.59787036394668,0.843405921601713,0.39911143684032047,0.41292286736898587,-8.612265513271542
RNF187,0.03493392921358929,7.397816947644245,0.8418808815011147,0.399964385645312,0.41376499898109254,-8.511524211791487
COQ10B,0.02899969562982463,4.085584871135614,0.8372505816616994,0.40256080672811945,0.4163698408818297,-8.596371677165237
NR2E1,0.11637414389091072,2.7702336203136455,0.8368590141479174,0.40278083935888975,0.416577123225061,-8.47857619420712
CERS1,0.04296347037036963,6.733710368418256,0.8365454767388684,0.40295707671134273,0.41671878921132577,-8.554273187976627
NET1,0.04593571834626342,5.171836989187625,0.8361918968367937,0.40315587716376966,0.41690406803504354,-8.619482162977324
HDHD2,0.029622940565979583,5.8171139042489655,0.8355164537608291,0.4035358087569577,0.4172766276541281,-8.600125962441256
MVB12B,0.043780736224248606,6.004081500133485,0.8298996646809407,0.4067035135341208,0.42053171035066406,-8.596566039360113
ST13P15,0.040639327118138,-1.9172166715280023,0.8219155961187897,0.4112317629071155,0.42508968255316976,-8.065409637621173
GALE,0.02827083104570427,3.4846079500908824,0.8189408980469238,0.41292652402754393,0.4267999866354713,-8.565641795353617
SSNA1,0.030790532836986628,4.915106899077919,0.8181647409208578,0.4133694007788451,0.42721613858184654,-8.636591677864486
NUTM2D,0.04448373316616694,2.7976529031168624,0.8176773532864176,0.41364764892951733,0.42748289405194084,-8.497402167043607
RP11-15A1.7,0.0315966398987092,0.5572388296024561,0.8119638415327838,0.4169177423393715,0.4308204126491013,-8.288833653552715
PALM2-AKAP2,0.11010600843286233,0.40667585941645923,0.8117934370606805,0.41701550603460635,0.43090045984503667,-8.276703313772895
TRAPPC8,0.02831567626071152,4.997465443296815,0.8082576756232391,0.41904707823101395,0.4329575239527736,-8.644396187583396
EMID1,0.050069928773015526,4.033510347803372,0.8066702843426354,0.4199610509624143,0.43388071784187526,-8.618316407304588
RALBP1,0.029900428835251347,6.148311089587819,0.8056431588086335,0.420553063528057,0.4344712064783212,-8.60964090726198
RP5-1125A11.7,0.03659821298579302,-0.6405866680110254,0.8029931586530912,0.4220827285913352,0.4360302744699374,-8.198848559367963
FNDC7,0.06288479537955194,-2.4154472951078043,0.7979645612124803,0.4249943531041359,0.4389740223512964,-8.038602637028424
DUOXA1,0.05343424217917869,-1.469635283274681,0.7966129245069788,0.42577896639067825,0.4397630459115866,-8.12776444367877
KLHL22,0.028959949322882927,4.93718154574143,0.7942227934695854,0.4271684855657285,0.4411767354208008,-8.655870181910565
USP21,0.02693574046402336,4.677276727788366,0.7936201829765497,0.4275192342818904,0.4414960246218287,-8.6545168714662
UBE2E2,0.031162004999568893,4.6295966606614884,0.7934918759505238,0.4275939369040779,0.4415516880065607,-8.653774356605025
ATF4,0.03372258761375768,7.53663054048297,0.7929700033235191,0.42789785878041975,0.44184403601361927,-8.543152179667755
FAM132B,0.08010770756918398,0.26035579226866346,0.7917843307461958,0.4285888240741408,0.4425359941931018,-8.281018812234183
RNF34,0.024411293674002188,4.658478938868206,0.7899596776684236,0.4296534310973982,0.443592090559556,-8.657101268286347
SBK1,0.05000672041766219,4.956121635336411,0.7888596831631239,0.43029597300407507,0.4442122662658059,-8.660068973889063
GPR37,0.06981895014935358,4.640013334155894,0.7871776857302488,0.4312795600973628,0.44518436209816764,-8.658962973458124
AP004782.1,0.051827346509668804,-2.6640113472282922,0.7867235473314941,0.43154535159853824,0.4454154030138175,-8.024630122597776
ARL4D,0.043697061004342785,2.5818603725006697,0.7841722778704757,0.4330402867215759,0.44691492445735564,-8.500945513386084
DDX55,0.02708483134626727,3.902335905788423,0.7833534015299101,0.43352074832621157,0.4473527889561959,-8.628053610990802
TRMT2A,0.0280348737707401,4.896425462051626,0.7833414181205274,0.4335277816751263,0.4473527889561959,-8.66447124606405
TYW5,0.023192304522643425,2.941437542845254,0.7818698668330862,0.4343919720798427,0.4482155619200411,-8.541441538765126
ALMS1-IT1,0.0486383080788888,-1.7083806603982787,0.780742917418906,0.4350544627753157,0.4488626947278908,-8.11790682784466
RP11-73M18.10,0.039498863571039544,-0.3334708325470142,0.7806162816706387,0.4351289435751753,0.4489177198187239,-8.242703945410355
MKKS,0.02724739792287778,5.393127269294869,0.7794876573769426,0.4357930690676084,0.44958103990562415,-8.660443558739127
PLXNC1,0.04063608561983667,4.322224679774549,0.7779166646697446,0.4367184741853396,0.4505138286208973,-8.656473766404833
C2orf72,0.046309406493437955,5.793121117274875,0.7748170594945631,0.4385476388581624,0.452356806941164,-8.650006558457022
RP6-109B7.4,0.037374722205001376,-2.107802390409474,0.7696190114885396,0.4416250251868359,0.4553983196327892,-8.0892780978098
XXbac-BPG252P9.10,0.045424062805009546,-0.9330602922652784,0.7661491246400112,0.44368616228541846,0.45750151398195754,-8.20146702642655
CAPNS1,0.033680790707478536,7.423553699242362,0.7648360728871438,0.4444675560664164,0.4582849765687969,-8.571876056460088
PEX11B,0.02641116946781885,4.858387645132,0.7571960379361548,0.4490296815905874,0.46296643924244213,-8.684531898651
PLCB1,0.05063684583592476,5.332578150639603,0.752547814250279,0.4518182552320984,0.46572845645664795,-8.682644392199853
SPG20,0.029305981016726435,6.031746497728044,0.7485252874047755,0.45423934916046615,0.4681558877757436,-8.659515992546766
GS1-259H13.2,0.034768140047534424,0.21872075003462585,0.7456707003568783,0.4559619099302299,0.46981716722921163,-8.313162012229359
GUSBP4,0.03557481331282508,-1.6406230355857108,0.7445938655101473,0.45661266495248864,0.4704648596712201,-8.151815368984309
FOXS1,0.04642963336200629,0.05832272046331532,0.7433569472153877,0.4573608062196506,0.4712128250072573,-8.302276954624185
WDFY3,0.031317378565820064,6.464716662654706,0.741692346391117,0.4583687146949651,0.47218250542706125,-8.643378283338219
ITIH2,0.05682069679175117,0.437517234429156,0.7411867855085627,0.4586750762154036,0.4724751707101651,-8.334018272415554
PPIL2,0.026267377763585564,5.484242682264602,0.7361748840477359,0.4617184126014505,0.4755639159731666,-8.690592894254177
SLAMF8,0.05629982548157719,1.3751375295778887,0.7360208228539405,0.4618121403726583,0.47563737523970967,-8.418219167084912
EFCAB2,0.028636261275231778,3.6918519139728665,0.7355568083920379,0.46209450178401834,0.47590509870308856,-8.648288345704206
ARID4A,0.02716854189988993,4.5776180364653944,0.7345156241646864,0.46272843255133755,0.47648862121700025,-8.697718192756412
C17orf59,0.023389062831977725,3.1613748097755714,0.7334519480364853,0.4633765585828372,0.4771328745591989,-8.600980687471216
ZGPAT,0.02712934343585971,4.1050611855579024,0.7327559324665863,0.46380093317986837,0.47754668260618294,-8.679555021584763
TRMT1L,0.023062213689434063,3.9590472933878376,0.7312023283481024,0.4647489776469165,0.4784996143236696,-8.67147891507048
LINC01138,0.027370142152350674,2.386417883057591,0.7299261048335266,0.46552856460567804,0.4792325335055639,-8.521190218351679
EPT1,0.028496180004097482,5.158876932311049,0.7287747479576402,0.46623249979196313,0.4798873720159047,-8.703742525308742
CENPC,0.020236414103193656,3.5231313896235066,0.7282403116720438,0.466559452971114,0.48020061618589205,-8.639258077074347
RNF166,0.025696831901984574,4.15247735880655,0.7254533706782208,0.4682664874507835,0.4819108275534656,-8.687584079647188
FKBP1A,0.039160507772426634,6.945490869846862,0.7213605030454423,0.47077967969440826,0.4844383600893174,-8.632206949308834
CEP63,0.022820021245198774,4.335432883513178,0.7187361205929783,0.4723950728226729,0.4860654488999941,-8.701322971222826
GMEB2,0.023797042433773896,4.043452161781312,0.7083017313363442,0.47884790453200554,0.49256175952223696,-8.693456334313659
NPY2R,0.0994124221010968,-1.5918093112443241,0.7072715974130122,0.47948756217039623,0.49316792549102706,-8.183476897206562
FRYL,0.031241225568891196,5.663194967807181,0.7072404781155224,0.4795068928350359,0.49316792549102706,-8.705259193024402
RP11-255C15.3,0.039732426100760776,-2.235396141080706,0.6959079741962296,0.48657462980862853,0.5002295111311995,-8.131446601804932
TPM4,0.03580315261931322,7.046223870164462,0.690881866990415,0.4897272053916739,0.5033404047066709,-8.647961285106838
INTS8,0.023056063906301993,4.239897641177868,0.6908781189825126,0.48972956039039306,0.5033404047066709,-8.71663381006918
CCNY,0.029582945847196562,6.221415501222289,0.6876617792107284,0.4917527410341128,0.5053219457777564,-8.694200679207086
ZNF17,0.021102324683494267,2.3025113829146706,0.6866344966391328,0.49239987934175544,0.5059624474192779,-8.54307651773749
EIF4ENIF1,0.022728947599380156,4.932834960189809,0.6834351149491292,0.49441825982360843,0.5080118302568245,-8.737738221918692
SNHG7,0.02808519814652355,3.8835228099013888,0.6774888129765975,0.49818130995101484,0.5117792511411795,-8.70404541593813
PFDN5,0.029695369211547806,7.370306643047747,0.6767233175172122,0.49866685058734284,0.5122284653964445,-8.638578685616602
NOP14-AS1,0.0214744002932572,3.9351301249383623,0.6741150152847087,0.5003231406644703,0.5139049311373614,-8.709960453009511
DENND5B,0.029426590868307123,5.141693495462536,0.6691941103129178,0.5034558840133012,0.517047658326496,-8.745649959043638
SRSF7,0.023756921812008613,5.9622158692425815,0.6655409921951538,0.5057882169587079,0.5194178268690126,-8.721371680626596
YARS,0.027082392889020923,6.212956693106939,0.6654776917612752,0.5058286812220448,0.5194342516714405,-8.70962433714584
RP11-57A19.2,0.0483009563150516,-1.6917818220026326,0.6630322757462903,0.5073931970282912,0.5210156440266804,-8.204416579133369
STRADA,0.022513495572281883,5.394907324094123,0.6628983591734585,0.5074789468820031,0.5210784891145107,-8.744486612646307
SNF8,0.021864982115785914,5.321033386188219,0.6624174112156185,0.5077869716700077,0.5213443312038333,-8.74669601103604
MGAT5,0.02609466141359107,6.052593014465525,0.658548446700982,0.5102684316225437,0.5238160362729343,-8.721857310062424
ZNF366,0.04157260082220543,0.46318314370206887,0.6581179270167314,0.5105449484178031,0.524074550029726,-8.39421853849227
RP11-539L10.3,0.02902462184127841,0.2661306523496512,0.6532448296100959,0.5136803288138426,0.5272675212636091,-8.381566981040068
SLC25A48,0.059612414042848005,2.486998320129949,0.6465474639077731,0.518005761693181,0.5315531423891112,-8.589235777070067
ACE2,0.04171911466270206,-2.6856081664176816,0.6382050931183169,0.5234198536426911,0.5369271363878317,-8.128428106857077
LINC00116,0.026698629038324206,3.1658588422335607,0.637579082698225,0.523827295339632,0.5372931625114457,-8.667162555950496
MAML1,0.026934700190149208,5.0074887669408685,0.6354554697522193,0.5252106699818693,0.5386860693711412,-8.76908504959805
RP4-545K15.5,0.03367818348590035,-1.7899488926674945,0.6341317935402546,0.5260738914386136,0.5394932360774651,-8.213972554931777
CTD-2308L22.1,0.05703156453728053,-1.1529239304967984,0.6312022363848926,0.5279869481925745,0.5413504781569715,-8.27543596428936
ZNF324,0.02325973156011285,3.418593749190137,0.6301030350446158,0.5287056619968264,0.5420612001162401,-8.696427780137897
THAP4,0.021182900505218427,5.041726675108783,0.6297757916135456,0.5289197266610739,0.5422282931437562,-8.772414490496676
ACAA1,0.022569306432012937,5.91530225734113,0.629116532410184,0.5293511117994085,0.5426443255983988,-8.74704631067057
CTB-32O4.3,0.03703698873244776,-1.9797110217515206,0.621586648143193,0.5342909497251277,0.5476024329976963,-8.204138570373996
ANKRD17,0.023530390822505076,6.304900311189439,0.6180642604936964,0.5366097146779569,0.5499258636348666,-8.735530635025505
PEF1,0.022223464957705552,5.707944253791683,0.6132208730194,0.5398063362347074,0.5531483996743488,-8.765616181484338
ACTN1,0.03963146364767223,6.060637524727875,0.6107484630081685,0.5414417894919855,0.5547974930269539,-8.751823279882002
RP11-722G7.1,0.03558885683762103,1.0781543514777696,0.6081044826465831,0.5431934687576292,0.5565655143755465,-8.47775219613559
SEC14L1P1,0.030546389593413492,-1.7883861827424703,0.6069173202216628,0.5439809005442806,0.557291630108757,-8.231003434229988
XIRP1,0.049447189181666795,-1.4739494357486638,0.6062048245848601,0.5444537637381646,0.5577222296530268,-8.26088976159968
RBMS2,0.023464423735418904,4.551831163229225,0.6002571071524933,0.5484090539991122,0.5616925929669074,-8.786702772260684
REEP5,0.025633005805507203,7.3550407192667935,0.5984848811052533,0.549590342206701,0.5628753350391605,-8.689382182007288
NSUN7,0.04981613961587683,-0.717625909703865,0.5980267589005621,0.5498959104689609,0.5631611179391438,-8.33559642362435
ARHGAP32,0.03288509160749786,5.833411199662156,0.595385452998735,0.5516592981000052,0.5648852832015828,-8.771253009367888
GPN2,0.01952132119768546,4.550170979363698,0.5950551998722029,0.5518799769926825,0.565083993614571,-8.789770160425796
RPL26P19,0.03317847912303762,-1.165160480740988,0.5875089481106167,0.5569342594908526,0.5700667145439448,-8.300920020916728
NIPSNAP1,0.02376481966203592,5.552021504189043,0.5858928010108864,0.5580196399954679,0.5711226083984473,-8.787739415860475
SHROOM4,0.03677274707527811,3.6076907399104057,0.5832508512688688,0.5597961486282226,0.5728855870664006,-8.741715146354418
BARHL1,0.10254133706054258,-3.111562585436978,0.5737104237478421,0.5662341119996936,0.5792785915185068,-8.128402784609083
FZD4,0.024613967028354278,3.889427831881567,0.5731726881189894,0.5665980366622454,0.5795950327323736,-8.769710485929602
APBA2,0.027368521723364125,6.879159002102225,0.5722733408418762,0.567206940896252,0.5801899447959109,-8.732395546958003
KLHL15,0.019145279140978744,3.2313262306605766,0.5693822742831082,0.5691664638551908,0.5821382156815136,-8.714874505731931
AC144831.3,0.03337971618684765,-2.2800823010930173,0.5686022039958358,0.5696957378830166,0.5826514781037242,-8.207784814892728
LRCH3,0.022197811404539358,5.073286609020385,0.5683027857300522,0.5698989541673214,0.5828312343471638,-8.808940952170866
ZNF787,0.019940528015660597,3.9186102105591423,0.5630887660147557,0.5734432643246992,0.5863429755212134,-8.777503933635144
ADGRG2,0.042961741471187365,-1.8483569932087476,0.5626700886425291,0.573728319757685,0.586596920044762,-8.251271512967634
SDHDP6,0.05510814451285295,-3.497648278955637,0.5582670771135522,0.5767301609905231,0.5896186065282393,-8.101621058839788
AC062021.1,0.06661502017530307,-1.8333765004933782,0.5580532956807186,0.5768760992141349,0.5897394027171278,-8.255257720413066
CTD-3064H18.4,0.047456492231003566,-0.8390282971247289,0.552448933695941,0.580708125338896,0.5935997003066911,-8.35090833743631
LRFN4,0.026773374394787552,4.626677351635987,0.552207233555092,0.580873657679452,0.5937403154794494,-8.816086938621828
ADAMTSL2,0.0232520898335018,3.9511413871866368,0.5483179667115078,0.5835403211917936,0.5964373265571169,-8.787961872823965
PSMC6,0.01861129305681697,5.501622827343981,0.5481892896189177,0.5836286457166193,0.5964988811510751,-8.810784217432976
IRF7,0.03073133590127286,3.067826417849947,0.5465923763361059,0.5847252923822179,0.5975046349298291,-8.711012080323583
RP3-337H4.9,0.03940503154424313,-2.6902069306328675,0.5452877131574563,0.5856219535752805,0.5983920866728833,-8.182977301005247
CTC-487M23.5,0.019894542602846108,0.10874986143905262,0.5441239086787405,0.5864223449754062,0.5991810886542935,-8.434476553721298
MYO5BP2,0.06411848500106387,-3.115387729432564,0.5396384567331057,0.5895118939450172,0.6022798754762901,-8.147014046189362
RP11-54C4.3,0.03090401255007469,0.5749894757421631,0.5373201938793868,0.5911116365604656,0.6038561388550461,-8.47557462487257
FLRT3,0.03507382042084917,2.509037846899923,0.5312291473092209,0.5953243195888709,0.6081303817089972,-8.659508032103165
UBE2D1,0.01688500455124764,3.665791419551822,0.5310708715853873,0.5954339686294305,0.6082131202587423,-8.775673335236531
NUTM2E,0.06350480392492419,-1.5648370908811757,0.5298341067890066,0.5962910824166081,0.6090300152267402,-8.295745027771446
MTSS1L,0.027966057201899375,8.903424312580734,0.5273436320938425,0.5980187579357846,0.610647689758654,-8.63115780402365
GDE1,0.02076469133765535,6.021753420416125,0.52707065025381,0.5982082673489275,0.6108118183181338,-8.801241838110752
RP11-467L13.7,0.017463341663648324,0.4332989295725233,0.5241384811337637,0.6002455554629964,0.612833072281902,-8.47099389457666
SNHG10,0.019706544072684462,1.6351620171287267,0.5193451802442722,0.603582713552038,0.6161513061733725,-8.578198543630865
CSPG4P5,0.05480939344913205,-1.4153329040486233,0.5162158659301412,0.6057658756748049,0.6183204579221525,-8.316882516298245
NDUFV1,0.02033485088014597,7.004309956591842,0.5124668957475543,0.608385987500347,0.6209351551432765,-8.75773688501919
AC005538.3,0.06512508241937054,-2.758146968368901,0.50943172038463,0.6105109301068077,0.623073970545565,-8.195643694120774
PITPNA,0.019144692673751074,6.80899500398369,0.5088095617690015,0.6109469134293046,0.623488948623262,-8.770618067768611
SUMO3,0.020008671907407738,6.273053519776547,0.5082624324815088,0.6113304333869884,0.6238503489979138,-8.798957552355342
BNIP3P1,0.02832085217202085,-2.1285930164802664,0.5067047137280102,0.6124229280185691,0.6249051335408434,-8.255096582102691
DIAPH1,0.0205605201498269,5.498503877233393,0.5032426121546362,0.6148541352156934,0.6273255817459036,-8.834518234464504
POLR3F,0.017482856281665793,3.893398610554153,0.5006600225021087,0.6166704819318742,0.6290880584375189,-8.808935313320394
STX17,0.016685379030995318,3.191972089119226,0.4988958959448974,0.6179125519546491,0.6302945574407178,-8.74860890629963
CDCA3,0.028701841640092596,2.3238860798040273,0.49865247233902954,0.6180840253769515,0.6304391719127648,-8.656721823971692
TMEM62,0.01730953645513944,3.7123968159990977,0.49050896985766385,0.6238324570161955,0.6360885563014113,-8.80019865606188
RP3-468K18.6,0.02929441061402871,-2.4092732401526686,0.4895015799737834,0.6245451709523545,0.6367846843655136,-8.237693512561629
TRPC4,0.0309430641388109,0.08679977252692696,0.48835400026910064,0.6253574956527648,0.6375516814860592,-8.461548583078262
RP11-410L14.2,0.019794027614455256,1.5366079330668188,0.4874883371461314,0.625970564626914,0.6381460558704978,-8.585060058594419
GTF3A,0.01860627129311876,5.811416868217563,0.48524195502481093,0.6275626755804675,0.6396769706865106,-8.831709175308399
AC010761.8,0.02077537228333992,-1.225465902459785,0.47748797391168357,0.6330715750288394,0.6451373174813814,-8.353885041655918
RP11-342K6.4,0.03003893861918172,-1.7452952887972017,0.47325148488385405,0.6360900864575281,0.6481511264033193,-8.307217736064624
SREBF1,0.02589921998144007,6.284739771239695,0.4710894476128333,0.6376328829601361,0.6496919889883747,-8.816586965772917
RP11-326K13.4,0.018961900288162886,0.17782294559686967,0.46962551944213554,0.6386784129355907,0.6507260569925978,-8.477669649610512
AP001627.1,0.030353053722817158,-2.111220678672228,0.46733546391053166,0.6403154009812257,0.6523626117892238,-8.275881284704173
LINC01572,0.02276668762419226,-0.29766112831157043,0.4637975284633991,0.6428478492382412,0.6548798433450183,-8.442757294847452
RP11-429J17.2,0.019342376691153573,-1.0976895415428576,0.4636528946891439,0.6429514665426466,0.6549539677656568,-8.372283381071343
MRPL22,0.014280144784218685,3.4180663964407327,0.4611388794508635,0.6447536451683664,0.6567267574850727,-8.788587125617909
ACVR2A,0.018000173442581868,3.4921145352242595,0.46008438996544987,0.6455101819106538,0.6574657948955159,-8.7958395869208
RARRES1,0.028404288277451784,-0.2541694627341188,0.4587479948677654,0.6464694976401409,0.6584112861725012,-8.448622992568442
SNHG9,0.021070046141942633,1.6212105439836235,0.4560951661586227,0.6483755424269596,0.6603208577986408,-8.607745145618958
ARNT2,0.02408503066494294,7.923031347455806,0.45232417815004444,0.6510889500349468,0.6630206352790509,-8.731663321900337
TRAPPC2L,0.015816625617303792,5.040828359771982,0.44949037913584156,0.6531310564337602,0.6650682593744329,-8.869732055017593
PAIP2,0.016773625541073756,6.486140467090655,0.44797367543831024,0.6542251016678509,0.6661503445629333,-8.817015669485608
RP11-1105G2.3,0.025663635633535797,-2.088268726180822,0.4475418809386606,0.6545367045094086,0.6664036944995547,-8.28706699533795
SLC27A4,0.017619899210463252,4.94709923458985,0.4457078207876421,0.6558609178456587,0.6676878664385304,-8.87195065733815
SAMD4B,0.017557924213281062,6.38823372908014,0.4453777120000376,0.6560993754852713,0.6678985921458782,-8.823187535276697
RP5-906A24.1,0.049329964626080525,-3.6924392167891984,0.4444872388441869,0.6567427932344574,0.6685215207398373,-8.140663751875946
AARSD1,0.015461805521921335,4.582832769395865,0.4427162282066989,0.6580232066338358,0.6697927787099086,-8.869629322264922
BX322557.10,0.023339398850947157,1.471259901502788,0.44096795755464,0.6592881648674198,0.6710160086133832,-8.600635883760798
TXLNG,0.015527506080955433,4.274031493052551,0.4391013828002526,0.6606397990564725,0.6723272132789213,-8.860533659908754
NDUFAF2,0.015063218774355569,3.4891780671194823,0.4373617978576671,0.6619004749535157,0.6735456079500612,-8.805774001035893
CMPK1,0.017825609377426055,6.262673007466792,0.4367400579116306,0.6623512824415807,0.6739720374089178,-8.83327236237638
FOXL2,0.02388611680958652,-0.9746140272813383,0.4300595205465761,0.6672028661120445,0.6787460576516999,-8.398657376536418
LINC00856,0.031135529816284535,-1.184740650598457,0.428995647540023,0.6679767725542634,0.6794031121710278,-8.379659760355498
PCDHGB6,0.034221177005995695,2.3978732244772134,0.4286407409137351,0.6682350253757522,0.6796332175579076,-8.69694774845788
C12orf10,0.01520357171644715,4.967251193958665,0.42813269665713305,0.6686047793593641,0.6799766985176898,-8.87956907222436
C5orf22,0.014431383131395137,3.9075570944536837,0.4267316196386399,0.669624898210646,0.6809815414323471,-8.84422816517128
AP003774.4,0.029371797807914102,0.6456801581197597,0.423389433632931,0.6720607926685395,0.6833932668730581,-8.53615547985515
N6AMT1,0.015892126697153675,3.444682236488707,0.4226456102369707,0.6726033857429576,0.6839122470380227,-8.80805941030047
BIRC3,0.03154665738330631,1.3525317121947016,0.41963877948454403,0.6747985002669928,0.6861114032268744,-8.599000251145718
SVIL-AS1,0.01585983219064646,3.616836107644662,0.4131819881976297,0.6795215816725413,0.6908805735301768,-8.82724466154927
RPS6KC1,0.01427487963930485,4.838448837180652,0.4119222721520799,0.6804445286879361,0.6917195541621004,-8.88632327998391
HTR1A,0.05531225130383488,-2.415166008393391,0.40632661591659114,0.6845500333346957,0.6957931218921464,-8.27440119950633
GADD45B,0.02915049838585837,5.043233000065986,0.4047986684334702,0.6856727102177607,0.6969008675983914,-8.888806280654254
FAM86FP,0.01972359466985152,-2.2249442392892416,0.4018301345818867,0.6878558589976724,0.6990528232366349,-8.29380002305382
ALKBH7,0.016286169706829945,4.681901641864726,0.40147995615281296,0.6881135629222039,0.6992812428260065,-8.888954122054756
RP11-332H14.2,0.013402477477296948,1.9032663670742938,0.3978654003976554,0.6907757065052934,0.7019193835322097,-8.659517815306822
LL22NC03-N14H11.1,0.03607651666482703,-0.7198518103217953,0.3977057399623914,0.6908933860520465,0.7020053566476852,-8.435132215960628
SMAP2,0.01690256150084224,6.166366230438378,0.39678383925476357,0.6915730296281485,0.702662296568864,-8.854623722734262
SNX24,0.015438160935518308,3.5962584769796773,0.3923731442419364,0.6948281156660971,0.7058682178149913,-8.833870288935572
IP6K3,0.035264574897385215,1.097172956401666,0.38628442973673566,0.6993308343760003,0.7102725177655196,-8.589716925501149
FMN1,0.033075524745395324,1.5693403454317092,0.3850200820056917,0.7002671780397057,0.7111894831945281,-8.632805908296588
DECR2,0.013506313605460729,3.5963488554920455,0.38145143416075156,0.7029124840258689,0.7137735982786605,-8.838104997591092
PIK3C2A,0.017041133341361814,5.767203339615096,0.38079043731115314,0.7034028529924486,0.7142373767266542,-8.878786735718926
LINC00639,0.028566711292359992,1.5580988750842404,0.3794629007416295,0.7043880758808065,0.7152035629351325,-8.633886492718863
LL21NC02-1C16.1,0.023019116056292033,-1.5884851532952995,0.3729162935776943,0.7092538342384378,0.7198685636119021,-8.364354967420562
CINP,0.01252346197015708,4.833027803576066,0.3709020903376626,0.710753290548988,0.7213559693274382,-8.902358441425529
SUSD2,0.023432295633715627,1.6194949589614995,0.37040057521388836,0.7111268137118754,0.7217005581689605,-8.643004340429838
RP11-422P24.10,0.016499857562211506,-2.433345318397114,0.3701558688196349,0.7113090936545277,0.7218510365255371,-8.28676625506819
RNF125,0.024716097095929035,1.6921718831653318,0.3699394222664736,0.7114703368234525,0.7219801529664129,-8.650004810932197
PEX26,0.013397222659656371,5.548165323985987,0.36837243082199134,0.7126380614539932,0.7231305574111532,-8.89168215635615
ATP6V0B,0.015280165193631845,6.38144909555039,0.36800926360574837,0.7129087906435848,0.7233706930684213,-8.855005254466368
TECR,0.014458470409046242,6.817007278730536,0.36493132768351,0.7152047409421491,0.7255616056193367,-8.833046142461567
RP11-141M3.6,0.01982666190531912,-2.083330114181136,0.35966295406081233,0.719140603281901,0.729484736015718,-8.322992172009108
NEDD8,0.014136012484132543,6.210066576630613,0.358665891358167,0.7198863257702148,0.7302062903007766,-8.866909071387676
AC133785.1,0.025021729089105826,-0.977205264611908,0.35497174622387084,0.7226515692467853,0.7329411276411445,-8.427893841110896
RP11-379K17.4,0.022495727424648226,-2.0720817444186057,0.3533816019886992,0.7238429874579225,0.7340793605068713,-8.326276972621313
MTOR,0.013202907721657553,5.880510448389113,0.3475271386515082,0.7282352077925534,0.7383925844668036,-8.886110173919601
LINC00665,0.012159729875878433,4.046954795245849,0.34741643732059985,0.7283183463814098,0.7384416096025117,-8.884210487783081
ZSWIM6,0.01335855337755909,4.847125000784878,0.34001579374013086,0.733883566918571,0.7439420475157836,-8.913403654022975
MET,0.03452348016721385,1.2123123141587546,0.33887783136309785,0.7347405560036433,0.7447752152375405,-8.617069242725181
JRK,0.013372047879468774,4.450720740310305,0.33587104539288043,0.7370065278063711,0.7470364609753528,-8.907546099604012
FBXW11P1,0.01587752044379087,-2.0714348331754393,0.3348471736713034,0.7377786609747206,0.7477476908188689,-8.332714900199036
RP11-996F15.6,0.01007562829211972,-0.19382014027961397,0.3329159111395407,0.7392358059454751,0.7491529863842546,-8.503287412293695
TMEM232,0.017466229465793903,1.1392158791485696,0.3327965807842573,0.7393258719619689,0.7492084921056339,-8.612645949459813
P3H1,0.014049624967094942,3.718453862761386,0.33207657569320354,0.7398693803333611,0.7497234741424602,-8.865865914316567
ARID4B,0.012322502134743729,5.1648578043769335,0.330624837068409,0.7409656456383699,0.7507626615735407,-8.914594147389378
CD36,0.02654137283559943,0.5490675275998741,0.3304270619891138,0.7411150342303474,0.7508781839343031,-8.563217812831871
CEBPD,0.02558509647201479,4.264612609805237,0.3302128922314689,0.7412768174907052,0.7510062526190913,-8.901992145719978
