,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZBTB6,1.1293945167252786,3.4581398468021303,27.16715028668388,3.6042959977965946e-129,3.0301091941192633e-128,283.87629636352557
PRMT3,1.2435305130980887,3.903577482017141,27.157166323639398,4.286916677872717e-129,3.602640380409141e-128,283.6474368445138
RTKN,1.2877706825482913,4.953393818707388,27.154709888176704,4.473800328714852e-129,3.7582924192658987e-128,283.50068736363494
TMEM223,1.256989437740493,3.9152959187003638,27.15418317381867,4.514920569848736e-129,3.7914230523033035e-128,283.5942230195004
C11orf80,1.2569945128817244,3.8564471125644872,27.151306622471267,4.7462472281215336e-129,3.9841961368577746e-128,283.55158760193746
POLD2,1.3409125825053394,6.298868462880385,27.150572538511046,4.8071543511997526e-129,4.033821739452391e-128,283.390961435879
SLC29A4,2.7866340002324206,2.842170914476409,27.13754421186279,6.027858102908214e-129,5.054385929369354e-128,283.4341128954281
NDUFB3,1.1667816949393917,4.6809223730245115,27.132987376138367,6.524285605574441e-129,5.468608154110908e-128,283.14449735939786
KLHL7,1.1367508147141399,4.709034312163761,27.12668981250706,7.278296320210117e-129,6.098346496699473e-128,283.03285705468335
TTI1,1.0105446724276446,4.810858129899592,27.110535356484796,9.6350531915675e-129,8.067030604930901e-128,282.7444353225943
KCNK1,2.6926373431198716,4.195302564927902,27.10918936952241,9.862876652732875e-129,8.254711358185901e-128,282.7803427325549
TONSL,1.7569426718879981,3.9707889459574712,27.105000565854425,1.0606903154359579e-128,8.870834515625622e-128,282.7341330442227
NOB1,1.1665395492336854,5.457484925070624,27.10392520067395,1.0806797268275371e-128,9.034658888340451e-128,282.5940249546562
GREM1,3.8054114670440944,4.061377520190052,27.091733446282774,1.3354212228726329e-128,1.1156063358905216e-127,282.4931280116976
RP11-303E16.2,1.6337084528765409,0.7807275919450377,27.090422510207517,1.3661599817149727e-128,1.140862535304697e-127,282.7753432443612
POLB,1.4771319011933768,4.312365145349106,27.087739133271928,1.431302430528641e-128,1.1943771003955958e-127,282.39534605693166
ENTPD3,2.709243479011538,2.9162563564470902,27.079741415012933,1.6444570087271203e-128,1.3717400636454687e-127,282.4235502794005
DSN1,1.3034724284307053,4.204250158219154,27.07940076545954,1.6542091342910094e-128,1.3793643979942677e-127,282.2626831931091
TECRP1,2.0321885107588793,0.11452523032366063,27.07922045544814,1.659394426532263e-128,1.3831764415536491e-127,282.61190310357136
ESPN,3.230171422769088,2.555017255951891,27.07199428860415,1.8811344272462165e-128,1.566268520713058e-127,282.326791959647
FN3KRP,1.0767043434196433,5.153085030833249,27.068193053390615,2.0094239989147544e-128,1.6718496682000608e-127,281.9877041684223
C5orf51,1.141805436395825,5.237085423719118,27.065910727776274,2.090614905989581e-128,1.7387590171992314e-127,281.9438216917558
ZNF593,1.4252555522223225,3.9456466049706416,27.063614046159657,2.1756262896585438e-128,1.8087953132649916e-127,282.0194950754538
ONECUT2,3.8017844549709983,-0.7735356091537535,27.061824140315423,2.2442677292744127e-128,1.865175160402507e-127,282.34306779744793
CEP76,1.2964882970278762,2.6191453184385773,27.06028731694776,2.3049280465137834e-128,1.914177348576793e-127,282.1175226881923
FAM69A,1.3980483588759527,3.502163247320672,27.04479916372414,3.0156298713614103e-128,2.503472621385445e-127,281.7487414184573
MRPS24,1.2415183064985742,5.560450862054854,27.038676040016735,3.3536484017926913e-128,2.7810110863872505e-127,281.45928284918483
AMZ2,1.0847892622033406,5.778494552815296,27.037853531328437,3.4018498882923373e-128,2.8199446352416693e-127,281.43999885911944
FAM98A,0.9838098779745241,5.14318331391183,27.029812388783842,3.911132410010413e-128,3.240919609897967e-127,281.32285057203904
ITGB4,2.8049798326556328,7.1973286402590695,27.029507445759048,3.931878289111157e-128,3.2569130745415794e-127,281.29820247304144
PRCC,0.9800100980553736,6.016771699708157,27.02478686331321,4.267422585118332e-128,3.533557591696623e-127,281.21045689557576
SLC44A5,4.0743630355725875,1.7305817410299351,27.018972568379873,4.720293983195883e-128,3.907113701331326e-127,281.4782942760769
SRD5A3,1.9370358080794738,5.046809898677742,27.016223798277586,4.95081450170297e-128,4.094914057023237e-127,281.09292197768275
UBIAD1,0.9927420494435699,4.196833814817911,27.015500652450957,5.013307101001358e-128,4.145081758968071e-127,281.155790774289
FAM57A,1.6290497899837488,4.5334350495101265,27.015227542226032,5.037113215219137e-128,4.163237798233375e-127,281.11576245759886
LIPT2,1.8914998832183083,0.15762150628631566,26.996167040648267,7.010589593266973e-128,5.779505444134759e-127,281.1713294886217
FCRL4,3.2828623464092193,-3.2113887329765465,26.993015779324207,7.404378637157078e-128,6.099681655807141e-127,281.2317063064038
GCC1,1.0574174247562613,4.575415012438349,26.985892651638295,8.377884794370087e-128,6.899128439178202e-127,280.6035285914993
ZSWIM1,1.0237049007842458,3.2801603116195683,26.97890693453266,9.456739392642402e-128,7.781871090572e-127,280.63415209640806
GALNT14,3.2994468676405706,2.91436739032754,26.976325823523776,9.88958150092653e-128,8.135083118590621e-127,280.6316652022962
LCMT1,0.9431783288234161,4.488789966302858,26.975307521905933,1.0065743704482584e-127,8.27697181157727e-127,280.42840204209995
ATL2,1.1862063627705757,5.975094055186988,26.971555405592184,1.0742345814354473e-127,8.830114234490718e-127,280.28845057882046
MDH1,1.238436922782852,6.703254174746036,26.966488524831206,1.1728723573878473e-127,9.637393387956504e-127,280.20080771263144
TRMT12,1.1110020816591804,3.5019990155637317,26.95759460869603,1.3684015833860223e-127,1.1235848192326977e-126,280.2378891524106
RRP1B,1.0711066161686587,5.301977377719613,26.946720661810605,1.652249763916602e-127,1.3551694843128198e-126,279.8753710444265
GTF3C6,1.1519802954869216,4.866470853426376,26.931202768264225,2.1621341150844334e-127,1.772729749723101e-126,279.6321999308853
STYX,1.0249020035531453,4.4305305723564254,26.92691493820152,2.3289212859192423e-127,1.9080900350175862e-126,279.5961418418004
COL17A1,5.05593776696347,4.0643882602101735,26.924218003758067,2.4403517802970372e-127,1.9986587491320827e-126,279.59006603408096
ZBTB12,1.577711624114743,2.016745168989641,26.92289241734077,2.4970591590500974e-127,2.0443594764195477e-126,279.79223091506645
ORMDL2,1.1736059783006025,5.147148691745232,26.918116843174307,2.7124938999549067e-127,2.2191252272625642e-126,279.3877228898421
FKBP3,1.192767852640614,5.466910913612927,26.903528531734974,3.4925776318590734e-127,2.853178950506403e-126,279.12110393663136
NDUFC2,1.1129431189646448,5.96695642485575,26.899747035440463,3.729058028755249e-127,3.045262279351976e-126,279.04507108158214
CENPW,2.357652590561578,2.3738257708808024,26.898047180476805,3.840510644098405e-127,3.1340068576152775e-126,279.3311886260415
PFKP,1.8297718869429405,6.506817497921333,26.89010274491039,4.40717645874797e-127,3.5938259842156474e-126,278.87701242627054
FANCA,1.5234591284633132,3.9778143307156024,26.880128056520824,5.238413751431507e-127,4.2701123885538785e-126,278.83736165326593
CAPRIN1,1.0535670949437232,7.692601347846772,26.878446419849855,5.3932423184351755e-127,4.3947320540567756e-126,278.68998589899263
HIBADH,1.164038067209252,5.1203499369098315,26.877657510201388,5.467445216076878e-127,4.4535868350255426e-126,278.6888924448694
VWA9,1.0245848592459534,5.203677414173184,26.87242972479256,5.985614796928816e-127,4.8739079446524063e-126,278.59395398207255
SRPK1,1.1839505035821052,6.03624400756536,26.86920608842614,6.329311078221335e-127,5.1500484618061615e-126,278.51588925066625
