,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF616,0.5653353453407797,4.0666981769185675,3.5351905028775885,0.0005007972501279675,0.00092072935348606,-1.8015259165523743
GHR,0.6332569722228558,3.728018892126386,3.5325428880658616,0.0005055534243045117,0.0009292151627249268,-1.7975734679759627
RP1-197B17.5,0.5781703825192226,-2.1550258434484957,3.531434483716317,0.000507557127876006,0.0009325521314196001,-1.3731226010430388
ANAPC7,0.44514360637272166,5.409655491330674,3.530674701458302,0.0005089349188720894,0.0009348236561157735,-1.8009353029342483
FIS1,0.49775881339904604,6.380754374982832,3.5304883218745418,0.0005092734359790484,0.0009353587808220769,-1.751265791893477
SP110,0.44311177386666545,3.4500942349407806,3.529598309188317,0.0005108928632057406,0.0009381592614476512,-1.7923196925375544
FKBP1A,0.5671062312613309,7.438489401315817,3.529556352509526,0.0005109693248952517,0.0009382127572618167,-1.6901305414849936
PIGP,0.48302581973581127,4.422462718027289,3.529380805684685,0.0005112893572748879,0.0009387134323664076,-1.8264115697563916
PHB,0.49341414755226864,6.586024606319524,3.5292256186677036,0.0005115724292000421,0.0009391461626257117,-1.7433521286155118
SDHA,0.5815279233697774,7.645163669526385,3.5291336508152207,0.0005117402543920301,0.0009393672620440053,-1.6785231056773124
TCP1,0.5274213085853585,7.004404403647508,3.528526728280085,0.0005128490782039329,0.0009413047739657354,-1.7204552219913998
HLA-DRB6,1.1803966591579254,0.16887440441734342,3.528477993998679,0.0005129382115914783,0.0009413047739657354,-1.5571191101903903
ZDHHC4,0.4547416766205261,5.042054980001817,3.5281109190063407,0.000513610047053043,0.000942363195365834,-1.8224075864583007
TMEM127,0.4844868348250868,6.5951376876427465,3.526286922650232,0.0005169606667208905,0.0009483353041280966,-1.7526281968996216
LTBR,0.4972972525087469,6.670248490878686,3.5261678691412035,0.0005171800757844399,0.000948650008538443,-1.7485403225887328
SIRT2,0.4789278128767007,6.0283120347412495,3.5247095446742733,0.0005198747904586805,0.0009534164095903806,-1.7906765450923867
KIAA1211L,0.5145258194706943,0.9862139499946386,3.524632907480368,0.0005200167657136955,0.0009535885612157803,-1.6260486484774201
CDC5L,0.4781832145806444,5.312501343982464,3.524333258550358,0.0005205722337481372,0.0009544305761736334,-1.8259954379601258
SLC38A7,0.47538553607787293,5.0615675829104925,3.5226414851241112,0.0005237187865758272,0.000960021962853026,-1.840117313841155
ASNSD1,0.42918719470775013,4.903415162050753,3.5223534356974042,0.000524256308906883,0.0009609184291688526,-1.8451406218793052
TPSG1,0.9168988974553899,-1.1706516380495855,3.5215496917034326,0.0005257588962980225,0.0009634069348455847,-1.4821178091567457
PCDHGB5,0.7968119556204467,2.6083831163017073,3.5207619466661213,0.0005272354951974956,0.0009660217415010586,-1.7625596271513286
NME4,0.6307047813815148,6.720948514384501,3.520630007613999,0.0005274831902761974,0.0009663862551612811,-1.7639826685445987
CYP3A7,1.2474657618813092,-1.6473020584257259,3.5200472556987776,0.000528578523523694,0.0009682534714670714,-1.4500779073387235
TSPAN10,0.7136754276957178,0.9102752636672043,3.520035806863521,0.000528600063977029,0.0009682534714670714,-1.6359603057394505
WIF1,1.3752271376456062,-1.5023675135311876,3.5176840046609508,0.0005330423789574902,0.0009761200072124092,-1.4691779617228873
RHOBTB2,0.51733106482338,4.812161311586556,3.5175234770288633,0.000533346873056801,0.0009765873881955446,-1.8630766165064667
AJUBA,0.531548985176221,2.6833738485735084,3.5156482631052555,0.0005369159518107101,0.0009828502089522307,-1.7853723611823087
MAT1A,1.2378490305177194,0.3430337029869729,3.515565479208909,0.0005370740290679223,0.000983048797618968,-1.6117512690436593
TTC7B,0.43044492827200065,3.741175154529588,3.514350085726634,0.0005393998765950296,0.000987214823538295,-1.8589344242345263
GAS5-AS1,0.3988380282133558,-0.41383828133457634,3.514197911353117,0.0005396917511472711,0.000987657827085705,-1.5644201297077682
SLC37A3,0.4356296747885313,4.276351435721449,3.5129837631537564,0.0005420258338920343,0.0009917461791805239,-1.8798938340911784
ZNF134,0.42795420137520424,4.068557407189038,3.512551658645644,0.0005428587958910031,0.0009930869242291763,-1.877164734745124
FICD,0.5259163127342417,3.850330604598376,3.5108220649513764,0.0005462049501273536,0.0009991160585378362,-1.8754862210157714
MTPAP,0.4182281429585739,4.190724480381618,3.510541420948927,0.0005467497186460856,0.001000020268750817,-1.8866669662575921
FBXW4,0.46297034294435235,5.583978081271307,3.5097597191957464,0.000548269797608033,0.001002708017158782,-1.8630838895000936
MOB1B,0.45098787520692607,4.574708722620813,3.508679787213678,0.0005503763313504941,0.0010064677136864247,-1.8953350781581975
C16orf71,0.5044684601808387,0.10434434873568958,3.507136473179461,0.0005533999281026238,0.001011716939479693,-1.6239003724795396
CBX1,0.4505806601769011,5.193759583729559,3.5065180380645313,0.000554615907998975,0.001013791902698986,-1.8896410766133904
CTD-2006H14.2,0.42404996707325215,0.6643185749467386,3.505694535493331,0.000556238986882909,0.0010166259853383647,-1.666402476221494
CDK5RAP2,0.4742770248971748,5.4812048692322355,3.505431512807469,0.0005567583284377027,0.001017481363014712,-1.8820689647618174
ALG5,0.4365066053945563,4.460942391708232,3.505399307803047,0.0005568219488647066,0.0010175038248843179,-1.906455008209769
PPP2R5E,0.44051131035593993,4.927793701044884,3.5034192415928387,0.0005607466602705324,0.001024392318361696,-1.9076381665314441
KDM2B,0.41602169481944173,4.295909672451829,3.503113360866863,0.0005613552586618999,0.001025409628866093,-1.9129630589974331
ZC2HC1C,0.5370178744199081,1.5694197230630156,3.503014270914005,0.0005615525467196426,0.0010256754937458285,-1.740809604426686
CCDC137,0.44459729165113426,4.202102415531786,3.5013796022838615,0.0005648165718136745,0.001031352146560655,-1.9173242648175552
JMJD6,0.5106093419444386,5.118479877273255,3.500804060292364,0.0005659700147725459,0.0010332679685794968,-1.911096822284902
CDK9,0.5032838810601925,6.550272792569113,3.499029135753609,0.0005695410659445416,0.0010394045802079404,-1.8460287905684352
TIGAR,0.475710265375926,3.3332897042234055,3.498093853469619,0.000571431293322752,0.001042470322799274,-1.8899918217830987
PRDX6,0.5416955208080108,7.881101751889758,3.496648040331028,0.000574364895930432,0.0010476293091671838,-1.7716512970817684
MT1F,0.811468534148764,4.0696200392921025,3.4964384811329756,0.0005747912684700733,0.0010482141044049918,-1.9307302115019933
FAM134B,1.0098071269318387,0.13279676072182256,3.4951811596704476,0.0005773556741534613,0.001052696976521713,-1.6654415912247735
HIATL1,0.4767968492497765,5.732068634047264,3.494870040729732,0.000577991879340907,0.0010537600500482663,-1.9054575523923045
SNX25,0.4372970630712123,3.6676202269760827,3.4941492156998577,0.0005794684167509443,0.0010563548303525812,-1.9224314506646234
ARF4,0.5196645494793684,7.406071115518295,3.4936200255971444,0.0005805546599516495,0.001058237703376694,-1.811723800503895
IMP3,0.4691586538236141,5.448402782627136,3.4927306524098656,0.0005823845356009691,0.0010614756021715714,-1.9256112871088336
FKBP14,0.44598675229707707,3.7388841317764094,3.491119308700785,0.0005857136400031394,0.0010673470753614848,-1.9359735162299323
BHLHE41,0.6410543117496212,4.514133771065262,3.490416477928065,0.0005871712994599986,0.001069806679154003,-1.9561465696780918
VSTM2L,0.8562599329641185,1.8593368631426572,3.4886639135090642,0.0005908209173065912,0.00107596169442063,-1.8104773788936797
RRAGD,0.5354773953748282,5.01781132718019,3.488563298507822,0.00059103108661778,0.0010762455658666409,-1.9546036406212526
UBD,1.0086266073585222,-2.5048412936162174,3.4877331471239006,0.0005927678223265078,0.001079308950305719,-1.4916150974315645
RAB3C,1.1949329318872288,1.627591141367975,3.4865796381169543,0.0005951889888289415,0.0010835183511393248,-1.7996357728832804
DRP2,0.908684380046481,-2.1816766522259887,3.4864799342569692,0.0005953986977055062,0.001083800586282484,-1.5203017415703401
RPL7AP66,0.44370294691432655,-1.3186538037390003,3.4862263403476192,0.000595932398397447,0.0010846724757536124,-1.5877392205842469
ECHS1,0.5042144042456691,6.987382364278558,3.484634863089619,0.0005992919912215966,0.0010904869783353872,-1.8673549280987052
ZNF785,0.43972116300083375,3.3223555670441898,3.484589047153748,0.0005993889706094684,0.001090563337713767,-1.9340069011261116
STS,0.5470806206432277,3.2529889722449323,3.483590014312948,0.0006015073019346213,0.001094317111439978,-1.9327818439305453
EHD1,0.538086471640538,5.898008211202537,3.4828450443270507,0.0006030914881512224,0.0010970420494570742,-1.936761269702508
RABEPK,0.4008564639022403,3.759383753953422,3.4805160364316614,0.0006080694078561974,0.0011058495295351745,-1.9720001985762172
MRPS18B,0.4735730851148814,5.746662633718773,3.4799276533351025,0.0006093330714118891,0.001107944365675828,-1.9541584318302432
LRRC29,0.46653008572253807,2.2891412952426697,3.478518308536655,0.0006123699200663667,0.0011129558013638569,-1.877683543925988
KBTBD2,0.43538664381299164,5.044358509695457,3.4750910593563438,0.0006198142289822629,0.0011257630072489828,-1.9983718548638363
ARMCX1,0.526892614406588,5.266745008179584,3.475008198265147,0.0006199952566421177,0.0011259886369598443,-1.991380118585334
BOLA1,0.42635090143519916,3.44753565618828,3.474824911270528,0.0006203958620427664,0.0011266129693361816,-1.9740314681519608
ITM2C,0.6721787243762751,5.231653291544705,3.473910557603763,0.0006223979657038475,0.0011301451748783886,-1.9962655836180447
TINCR,0.9526974752448006,-1.357545304005329,3.473850091767763,0.0006225305771929424,0.001130282435583046,-1.6255046643858195
DTNBP1,0.3892803409886989,3.1510235177563617,3.473490638541609,0.0006233194637049777,0.0011314038759292898,-1.9592326213318279
GTF2H3,0.42188228147428797,4.032748603224124,3.473085028745686,0.0006242107741670114,0.0011329179798857962,-2.006895868523631
MSANTD3,0.4564893789059985,3.4990394275855707,3.4724557390616635,0.0006255959757575773,0.0011353281174990805,-1.9848925973359188
ZFP90,0.460483696835869,4.017335847931115,3.4716917872223285,0.0006272814682637899,0.001138178539624083,-2.011031935749708
CNIH1,0.47773106596583403,5.887166784753709,3.471464801101394,0.0006277830827625198,0.0011389844453232134,-1.974875472929777
WFIKKN1,0.6844014001816968,-0.4811390341245596,3.4708142379090954,0.0006292228392424061,0.0011414921151553232,-1.7029872359788287
INCENP,0.4531962610575504,2.8416577670043783,3.470500653772606,0.0006299179343761555,0.0011425439850982276,-1.946874069747734
GTF2IP4,0.5341173980027287,6.2113912879188735,3.469633083097076,0.0006318447544057308,0.0011458291617038516,-1.963013027294095
PCMT1,0.4647489213583542,5.356666598371696,3.4692107042919385,0.0006327848284995484,0.0011474289842065997,-2.007054343503838
RGCC,0.595355301686884,2.8290659297608354,3.467548327096813,0.0006364974669718443,0.0011540555463077718,-1.955654508724006
ERICH2,0.6658946886952661,-1.9543207631764394,3.4663046420197507,0.0006392883608126715,0.0011586918877562026,-1.6041133915241153
RP4-591C20.9,0.46042437492418786,3.407962400761569,3.466256204052599,0.0006393972897120176,0.00115878336752252,-1.9998529713751942
PWWP2A,0.4288368567207157,3.9881194018770216,3.465967892712167,0.0006400460135941639,0.0011597469951990047,-2.028974484633042
AHCYL2,0.5023105414255751,4.867477393918179,3.4654878329826686,0.0006411275550818479,0.001161600541485008,-2.0343363348231556
EPHX4,0.604246785831371,-1.3784461887807384,3.465370036733638,0.0006413932033685715,0.0011619756415989027,-1.6517541909035227
PTBP3,0.4668037471123281,5.018613422637845,3.4647533228597283,0.0006427856698370917,0.001164391879117305,-2.0331309455881392
SPX,0.7836359454076112,-2.1725433795190385,3.464420476740601,0.0006435383728128919,0.0011656488636942576,-1.5935940266741717
ZNF583,0.4103510725760273,2.034684803884204,3.4639853270371317,0.0006445236718923237,0.0011672202400805347,-1.9055024025172917
EAPP,0.45852548032494234,4.827564434584371,3.461996005973261,0.0006490460665727684,0.0011750881521300563,-2.0465976280864417
MRPS11,0.4561463770194356,5.08081546593241,3.461855130651689,0.0006493674477579452,0.0011755626408133104,-2.0408848743905184
GLCE,0.5159201471963195,4.995708456011531,3.4604772233404906,0.0006525187585598313,0.0011810518034086502,-2.047801310152214
MORN4,0.40709784853966813,2.9706582782175426,3.4601459401618135,0.0006532785448954716,0.0011823190537261876,-1.9904044284412814
ZNF253,0.41868287955598005,2.7177256099602425,3.4600094552799963,0.0006535918091126031,0.00118277802008756,-1.9720289391199275
SNPH,0.576184330056984,3.6238596751091823,3.457975113869672,0.00065827779910283,0.0011909318984772656,-2.039476357366139
PRC1-AS1,0.7050056018929811,-1.8066988581231889,3.457234240779446,0.0006599921601065525,0.0011938155479324928,-1.6452252169886874
DECR1,0.538381229371308,6.8208919934738175,3.456944780811171,0.0006606630981130104,0.0011949201271801281,-1.9686525143588245
RP11-78A19.3,0.5821883222826372,1.3957521504172539,3.456402596284981,0.0006619215442823495,0.0011970870150815633,-1.8816408187276261
EFNA1,0.5880468454153878,4.530874647534075,3.455844131677958,0.0006632201242360835,0.0011992166854630924,-2.0700695271765612
CDR2L,0.5174029867279426,3.6197476328408893,3.455179836804297,0.0006647678944796329,0.0012019056888243126,-2.048432852721219
PCNP,0.46101917235551504,6.046333594823335,3.454473197239459,0.000666418037744499,0.0012047792760792708,-2.022128327355877
CTD-2377D24.6,0.9849821303157138,-2.2900493481250748,3.4538808585583607,0.000667804220111145,0.0012071751828618663,-1.6191769358745942
SAMD9,0.5574421835207035,3.65173725576752,3.4537202622759695,0.0006681805101534701,0.0012077452587555611,-2.054891796589091
G6PD,0.5787996533520579,6.553201027989221,3.4529325311717707,0.0006700291046113955,0.0012106450588562296,-1.9978648565463981
MARVELD2,0.8270253921205539,-0.47082601221939835,3.4526214219383116,0.0006707605131097662,0.0012118561475915873,-1.763463109101532
EPM2AIP1,0.450827662305743,5.201915591804193,3.4504856535685278,0.0006758018582752621,0.0012206305454752183,-2.0742956125318104
C14orf93,0.397262248305855,2.325095016382824,3.45018834000768,0.0006765064543103582,0.0012217918589462673,-1.9736532533069724
RP11-26J3.3,0.42139159688598593,-1.2340074876395943,3.4497734017020085,0.0006774909561269668,0.0012232355609167376,-1.7141308490312763
RP11-205M5.3,0.510031317035712,2.587164872227787,3.449502541856807,0.000678134334130105,0.0012242856926649429,-1.996443589541249
VPS41,0.4760655281927413,5.478691536244204,3.4492960759764144,0.000678625140196521,0.0012250602089168233,-2.067392014779262
CNBP,0.525293910082075,8.104162066199867,3.4491433228776986,0.0006789884754624322,0.0012256044936342918,-1.913890678068026
TRG-AS1,0.6631082916424358,-1.3288674091522539,3.448756122180275,0.0006799102788593426,0.0012270449251482836,-1.7100589357992408
ACTN4,0.5777244807682909,8.86712821697663,3.4485269432253625,0.0006804564338727379,0.0012278070169906505,-1.8671699849760701
HIST1H4J,0.7733139947218799,0.3036393629423375,3.4483695448498572,0.0006808317668844069,0.0012283724506188768,-1.8308798721738189
FARSB,0.4461046186714155,4.586815079377795,3.448057686657525,0.000681575998112736,0.0012294914014549792,-2.0953463498537204
RP11-152N13.5,0.42754430824108114,0.08610337951380603,3.448015609798658,0.0006816764703522803,0.0012295607526654462,-1.8175583109822675
COIL,0.3841778382520973,3.3556942699919894,3.446814250027932,0.0006845509652542993,0.0012346332257516127,-2.060389204245239
RP11-617F23.1,0.5166210374803324,1.5061678165444463,3.446505961836922,0.0006852904341416471,0.0012358544647006796,-1.9222832341359526
PPP1R37,0.4854723556781879,6.018413746927174,3.445663106190504,0.0006873159504674635,0.0012393945316216254,-2.0525279710579225
RPS5,0.5962761813353392,8.529275911544495,3.445567625476898,0.0006875457588812196,0.0012396961595690754,-1.898389163847079
RPS6,0.605304828352585,9.582043163829166,3.4454173892513626,0.0006879075016074704,0.0012401231340537886,-1.8320804986212433
GSN,0.5881576148034311,7.92632768521892,3.4454173143135027,0.000687907682089263,0.0012401231340537886,-1.9374416837684798
SNHG5,0.5768303339604977,5.779353788740476,3.4448010172149903,0.0006893934840530181,0.0012426886454835844,-2.067964222660704
HSD11B2,0.7990254312714169,2.2578362921860533,3.444542961496983,0.0006900165103649296,0.0012435855336816073,-1.9868207729450784
RPTOR,0.48522166597952143,5.335824544868601,3.4441585351668,0.0006909456118631634,0.0012451468058148627,-2.090097341652741
ZNF425,0.5180381366011694,0.8094506197756536,3.443876303177291,0.0006916284700788014,0.0012462640816627653,-1.8802093877986161
DUSP11,0.3894007831152333,3.6178087847495517,3.443262444424384,0.0006931158785369967,0.001248717264404152,-2.087366765307645
FAF1,0.4324985964823611,4.967533753366186,3.4429087237338183,0.0006939743194803752,0.0012500366138173083,-2.1061199069308696
PSMD12,0.46336673170933373,5.6281110607997435,3.442675138609494,0.0006945417501668811,0.0012509450403014794,-2.0823016659495783
RNMTL1,0.4174595573764681,3.91535700688668,3.4424567751032344,0.0006950725968378471,0.001251787415927741,-2.1035580485773027
SYPL1,0.4933337738238004,6.368961360418801,3.442382839846657,0.0006952524211774429,0.0012519975240734421,-2.0432845098002996
SLC1A3,0.6731875396388816,4.579431432799832,3.4416441808507887,0.0006970513699007179,0.0012548950418256226,-2.1163774925768983
VEZT,0.4689726147344562,5.9178552640642454,3.438947326899135,0.0007036564124499834,0.0012660961299805775,-2.0799253537358275
EMC6,0.4345117898077886,4.284163687817976,3.438766350250016,0.000704101744921737,0.001266782436883608,-2.1247923709496233
COPS2,0.4537848871596246,5.815115792287174,3.4382149572831104,0.0007054601940336124,0.0012689961366904082,-2.0876766333919257
RP11-566E18.1,0.4119498636620901,0.49630796771328334,3.437930083228057,0.0007061629896469141,0.0012699146279389257,-1.8779496363509418
MEF2B,0.6309241967085353,0.3948202216064717,3.436669070859854,0.0007092818339266999,0.0012751762918491723,-1.8752088195879661
RIC8B,0.4066500060214877,4.0928317603818,3.436608959653405,0.000709430827532726,0.0012752128485837165,-2.128205272723034
TFAM,0.42474865695917785,4.762024823791198,3.4361640423800823,0.0007105345250469288,0.0012769651758844306,-2.1323457139452318
ITGB1BP1,0.45161271263078184,5.433805310382844,3.435914831262084,0.0007111534400170396,0.001277961621018745,-2.113060763822803
ANKRD19P,0.4923041817570859,-1.434548785478471,3.4351158142176996,0.0007131411994893605,0.0012814175124617106,-1.7463458057624184
IRS2,0.6088515292322692,6.373604919951401,3.4347476592873343,0.0007140588276796615,0.0012829500717025225,-2.0679494906141613
RP11-1149O23.2,0.6073215972474841,-2.4387276183753164,3.4340337348106105,0.0007158414378628491,0.0012860363261514643,-1.67265590456934
LRIG1,0.528719938401891,2.8530120618333235,3.433374195721478,0.0007174919517674238,0.001288829864966335,-2.0693950372982926
RP11-498P14.5,0.5549039690693272,-1.966952024277046,3.43336043414042,0.0007175264283795829,0.001288829864966335,-1.7108596074903692
LANCL3,0.7983419811372008,-1.4464224180618,3.4331310844985183,0.0007181012416610439,0.0012897454845924503,-1.7518858209657457
GPAA1,0.523393907680636,6.880684878488399,3.4312578912393157,0.000722812135142494,0.0012979712795479353,-2.0490397653129664
RHPN1,0.5915761771346313,3.084552198775342,3.4305609880226084,0.0007245721448882819,0.0013008960808006892,-2.0953226156553635
UTP20,0.4484265567400616,4.722603690215415,3.4290493066796732,0.0007284036444865433,0.0013074199062528746,-2.156116660742554
SLC35F3,1.219365564746376,-1.1968121508262872,3.428702891653539,0.0007292843316704395,0.0013087636526075612,-1.7857635858862384
ZNF212,0.40978426594960204,3.7932834555445063,3.4276682338455124,0.0007319206655039027,0.0013133758805362419,-2.1468652029251487
TMED8,0.4438849350210683,4.99846219754454,3.4273099114677374,0.0007328357563836794,0.0013148989137213682,-2.1562267812780833
EPRS,0.5480819636380314,6.233940708342575,3.4267890973404036,0.0007341677304601882,0.0013171696009514264,-2.1020045216151253
HMGB1,0.5032578271574151,7.427774423116763,3.4264616333418285,0.0007350063738310429,0.0013184355577280575,-2.0308792886779834
NOC2L,0.4815559743936131,5.835470046112287,3.4255901225307217,0.0007372427027555788,0.0013223273703152226,-2.127796155487192
RP5-890E16.5,0.40306790395591063,-2.355655761556344,3.4254516646440627,0.0007375985761776278,0.0013228459762570446,-1.7068756967695524
CTD-2541M15.3,0.6860525078599009,-2.684805339665206,3.4242226435664085,0.0007407645368255964,0.0013284037826573004,-1.6859027788924301
PPARG,0.5340958623700807,2.0250697802967945,3.4230711072407614,0.0007437424265800712,0.0013335027245022389,-2.038517422115306
CTD-2270P14.5,0.5858889063728634,-0.16196142817161585,3.42245542140612,0.0007453391892424233,0.0013360031420881235,-1.884035168614421
RP11-334E6.12,0.7731889639921137,0.21199231857762438,3.422297428200557,0.0007457494565227498,0.0013366176741998618,-1.9097911265145182
MADCAM1,0.5707496416443545,-0.47746113047066074,3.4218644700412075,0.0007468748190535614,0.0013385136550129958,-1.8632816750729582
TMEM59,0.5296418931379065,7.698977658499318,3.421133159163961,0.0007487792800950099,0.0013416841425764603,-2.0310880759229155
TICRR,0.6235834172221572,0.6344092696877612,3.419677722306062,0.0007525830131845247,0.001348256038893523,-1.9468342840355746
PDIA3P1,0.408350575660827,2.0114162162575284,3.417407997346839,0.000758550941639619,0.001358702025492199,-2.0558517124044835
CTNNA1,0.5488671851832407,8.441383254527173,3.416175980952593,0.0007618088607542451,0.0013640243433507178,-1.9997664260688728
ABCE1,0.44194012889608913,5.309006454628968,3.416154268428406,0.0007618663940664454,0.0013640243433507178,-2.182409337688637
SENP5,0.43434414935917154,4.679264340227355,3.415809827410674,0.0007627796290421507,0.0013655360414072568,-2.199708759960484
ADAMTS3,0.6447021515305802,1.9741153837515655,3.414647382836758,0.0007658692430460412,0.0013709432910332016,-2.061896292433622
OGFR,0.4713470202413488,5.5359324889733115,3.414239619815877,0.0007669557891830475,0.0013726403583401545,-2.179187706424978
MLEC,0.5892080541714062,8.655880787004834,3.41397076132621,0.0007676729915250146,0.0013736759081964581,-1.993208400040472
RP11-375N15.2,0.7196923805501636,-2.712438783636766,3.412315420561024,0.0007721025851293218,0.0013814775291107995,-1.7224085831843317
C16orf72,0.46671236004540173,6.018096114395455,3.4118399307242258,0.0007733793789329499,0.0013836371325440312,-2.162739550148676
GPR137B,0.47191187255297473,2.980804571249855,3.411050086869101,0.0007755046457000534,0.0013873141947217903,-2.151369033391359
FLJ37035,0.4241936676600606,0.8580402222132982,3.4106900722153806,0.0007764751630869814,0.0013889250277813782,-1.991645602188573
VDR,0.7358051957907534,4.850684444461708,3.4103928372742827,0.0007772772963273085,0.0013902343990883548,-2.2146271257142525
GBA,0.5235198401091878,5.967908700478431,3.409865327006478,0.0007787027699631947,0.0013926583371508849,-2.1718763637506804
FAM186B,0.588584210943227,-0.04918805191880101,3.4087465456520682,0.0007817341081484085,0.0013978274603848007,-1.936254479540458
CUL2,0.43170464088619553,4.84155333829105,3.4082375859156055,0.0007831167822403587,0.0014000472559840035,-2.221790913251956
TOMM70A,0.45101502019781137,5.809949681371056,3.407978896753438,0.0007838204305244822,0.0014011340934418778,-2.1863061526616434
TRIM35,0.42976486928044144,4.075932325488088,3.4079621255338552,0.0007838660695288516,0.0014011340934418778,-2.2209513800742666
KAT5,0.42754003174684296,5.195860570145066,3.4071981429708416,0.000785947707778639,0.0014047282852128718,-2.215552079822097
CD52,0.7135263213189822,0.3455027049835992,3.4071141401223,0.0007861769070504575,0.0014050112539182491,-1.9679358806889526
TMEM246,0.6100036521643313,4.326794403891966,3.4056132677404842,0.000790282538268865,0.0014118394697281644,-2.233120033497899
ZNF205,0.44225312281949813,3.5751464774120185,3.405433555050172,0.0007907754830352331,0.0014125928088859535,-2.208170610689127
ATP1A1,0.5834159678120372,8.373502744814834,3.4026283109078577,0.0007985075103336297,0.0014257624191446174,-2.0480041212974704
PCDHB3,0.7360395427450708,-0.6327903599886994,3.4024888766271553,0.0007988936670236986,0.0014263234406386362,-1.9143986238890909
ADCK4,0.4616594599684323,5.221949663192985,3.4008475857868867,0.0008034522831013198,0.0014342039268723514,-2.235204560036041
RGS9BP,0.6790601317339857,-1.9903691365172556,3.4004326500817617,0.0008046085932367699,0.0014361386767272185,-1.8158030897119257
G6PC3,0.4765069442616827,6.095800216044675,3.4003686921411065,0.0008047869644631601,0.0014362757874273593,-2.195587023964583
KLHDC8B,0.6266452087376146,7.450743134387984,3.4003531480587323,0.0008048303206751303,0.0014362757874273593,-2.114130868721446
METTL16,0.4218708425881035,4.8246983899023075,3.397985528833893,0.0008114597316971336,0.0014474908667299218,-2.2552911755167644
METTL2B,0.400480794975552,4.160001873613695,3.3979783545717854,0.0008114798971886003,0.0014474908667299218,-2.2552741471819973
FAM98C,0.3888033409350782,3.4295474338619614,3.3968647109891696,0.0008146158227886218,0.001452823162855497,-2.2274194851961244
ZFYVE16,0.4406429354430834,5.287552357553721,3.3941304611842686,0.0008223633361426457,0.001465849151367293,-2.2545323448737262
GINM1,0.4483190955602714,5.542118060558225,3.392560135836836,0.0008268439310222781,0.0014735707313363858,-2.2490775225520396
GS1-259H13.11,0.9082671625767986,-2.9165217308469136,3.392229345996246,0.0008277906743387006,0.0014751253629464278,-1.7717942228058305
PLEKHA1,0.4316939699223896,4.228395745559222,3.391678263244177,0.0008293701605531443,0.0014778071633838184,-2.276872684204167
ZNF229,0.5164182184491581,2.817594669318863,3.391432213552551,0.000830076284879431,0.0014789324281111774,-2.202804945644785
KIAA1033,0.4600894530951498,5.758032361346051,3.3909305879738767,0.0008315176123549362,0.0014813672714758606,-2.2440527965863337
BLZF1,0.39451995860687905,3.8578612401284285,3.390359215507991,0.000833162192705594,0.0014841637442490107,-2.2705298249674897
ATP6V0E2,0.5640079697602811,4.872513174418427,3.389789058829378,0.0008348063022511494,0.001486958875867062,-2.2808175094338674
RP11-111M22.3,0.40921746358291955,1.280699670267844,3.387895312002688,0.0008402889072251455,0.0014964555752334974,-2.095833165513329
KRAS,0.4368076655320676,4.6874664113924975,3.387306526726007,0.0008420003479034422,0.0014993687474389092,-2.2918331746688336
PRMT7,0.4450027696392409,4.977103655741939,3.3869977738376154,0.000842899110503995,0.0015006995749524603,-2.2873984496022333
COMMD9,0.42436515224256244,4.875117728024528,3.386937506559115,0.0008430746497212937,0.001500877304124401,-2.289956805178413
RP11-1149O23.3,0.6709784327706526,-0.7259387630685704,3.3868127921859874,0.0008434380110693239,0.0015013893402862077,-1.9578467173228757
SNAPC5,0.39634465940565144,3.8575785646889753,3.386191302306672,0.0008452509337200506,0.0015044813916793179,-2.283955187165798
MRPL2,0.42388429081186807,4.78098598538833,3.385900319499392,0.0008461009982018015,0.0015058592285288482,-2.295062243160296
SMC1A,0.4663133898653484,5.7401538185228995,3.3842758157720656,0.0008508614442111926,0.0015139239214252286,-2.266395500828507
TNKS2-AS1,0.7117078883830683,-2.274507994219536,3.3832080509478715,0.0008540040351431662,0.001518833840718014,-1.8495201255610825
WIZ,0.46152260918900545,5.900208242819011,3.382919302823163,0.0008548557241323021,0.0015202120817423726,-2.2625521786477094
DHRS13,0.5756862519494006,2.8701140648335186,3.3823207504355763,0.0008566237363032117,0.0015228098219656142,-2.2360720909071263
ST8SIA4,0.5759808453643533,1.5865377634864524,3.3821213351489137,0.0008572135298932065,0.0015235850267258165,-2.137197286213304
UBE3B,0.45242721428320554,5.79465755443726,3.381648099861632,0.0008586146957939451,0.001525801803202454,-2.2721119819577416
SGPL1,0.4563549458715688,5.184053272159852,3.3811727524500057,0.0008600242683625325,0.001528032721318498,-2.299989497825372
NPIPB6,0.9287679115482569,-1.1380770349722176,3.3796181897342543,0.0008646491996588012,0.0015354242663116022,-1.9490030613298535
PSMA5,0.4680128785669826,5.97561937386013,3.3795316530337765,0.0008649073335178262,0.0015357450799286878,-2.2694059046388233
SNORD3A,0.8559924407972067,0.9118877548513543,3.3793997352214324,0.0008653009750228151,0.0015362770854275404,-2.0964482227622163
SRD5A3,0.4585060093964781,3.794918127210851,3.378434561593667,0.000868186137980642,0.001541152844379893,-2.306278821561209
CFL1,0.5344388285011981,8.343200537108869,3.3782973052266128,0.0008685971629115895,0.0015417444090612858,-2.1283787379189674
NNT,0.5432943345686523,5.7696782746711,3.378030927799623,0.0008693953695293288,0.001543023046842142,-2.2850093905171187
