,logFC,AveExpr,t,P.Value,adj.P.Val,B
NUP35,-0.06305471383832195,2.9255848287989985,-0.7199660549959264,0.4720230091186278,0.5028867226812422,-7.937908335803431
ZMYM3,-0.0729824690574512,4.690604387560145,-0.7214324658403636,0.47112172218487547,0.5020059816039409,-7.951741464202193
PIK3CB,-0.0768645452314134,4.998626696630354,-0.7233365545771738,0.4699528533670564,0.5008397932626371,-7.9370883006039605
DDX31,-0.06573068094387668,3.4854225011232542,-0.7242777110311166,0.46937569754896336,0.5002511129827089,-7.9591924489750925
MIR22HG,-0.09198130363177226,3.85572824474667,-0.7247850791862588,0.4690647219058547,0.49994607496095217,-7.9648736733684915
OCEL1,-0.07344167303423488,3.702801725381416,-0.7248540289764904,0.46902247009678744,0.4999274353914438,-7.963369711505338
YRDC,-0.0680719966202945,3.4100460715776957,-0.7257108369041441,0.46849760235794,0.4993943500925124,-7.9558988501636945
ZBTB14,-0.06528433900474484,3.4037122821392294,-0.7258492212361843,0.46841286082200917,0.4993303851660535,-7.955594789243759
HP,-0.16430437447434776,1.0108442219804237,-0.7287971849312064,0.46660966087251576,0.4974869729967969,-7.799513144937254
MKLN1,-0.07763938361120726,4.940121519265639,-0.7303408629392883,0.46566697479390806,0.4965605792911164,-7.934753927923664
LA16c-306E5.2,-0.1342678225296663,-1.2629934454657812,-0.7308127192585957,0.46537903597537367,0.4962797516386268,-7.616173597955247
ZNF18,-0.06319306638887356,2.5498894615078096,-0.7346758524351295,0.46302539422554767,0.4938220010896168,-7.9031909221359475
SECISBP2L,-0.07830923727449246,4.990984884156865,-0.7416098618449718,0.4588175631610054,0.48946358936241696,-7.9240617707333385
PPM1F,-0.0766174943923863,4.772029973531649,-0.7434215267148265,0.4577217302479647,0.4883203662339963,-7.932433993792493
TGDS,-0.06477237982136241,3.094315405771274,-0.7466420826826081,0.45577733971868095,0.48634879931501307,-7.927485073054473
RFX7,-0.07041175393272114,3.816348512605067,-0.7486428007468902,0.454571772742406,0.4851392973209818,-7.9470468531574365
MOCS2,-0.07273925381652901,4.199924745559139,-0.7488588312266997,0.4544417079028441,0.4850261273667786,-7.945154799638173
GYG2,-0.0879737180182305,2.451735103019173,-0.7534029615690717,0.4517107226393767,0.4823663617373043,-7.882460347739496
WWC1,-0.08774224002461306,5.4799481599534845,-0.7544531355198826,0.45108090519595856,0.4817192823791796,-7.888060273666886
VN1R1,-0.07791995971324583,-0.710639128274318,-0.7565432444769712,0.44982889727843,0.4804839036114785,-7.650171358032157
PLCD4,-0.06534282102833733,0.7229392763303623,-0.7573967207469137,0.449318221025617,0.47996382062887755,-7.7586523525897855
AK3,-0.0808845301531882,5.406087382530725,-0.7583494652823453,0.4487485380434362,0.479406016088315,-7.889457364366574
TBC1D9B,-0.08721127482205393,6.730685731655548,-0.760870418651053,0.4472431497263093,0.4778483570613777,-7.799682599601097
NANOS1,-0.09444631926145836,0.36620367767007306,-0.7625674531672089,0.44623139116422483,0.47684307245518587,-7.730586610790465
RAP2C,-0.07546752266927559,4.475070411139127,-0.7630133134488013,0.4459657900437112,0.476609707220881,-7.92811094158152
UBE3B,-0.07734991004303993,5.03286787643518,-0.7649007131197545,0.44484245905923314,0.4754847018313019,-7.904484722595793
RP4-758J18.2,-0.0703600471510284,3.611907313115752,-0.7673991082639183,0.4433579751107457,0.47402345098695764,-7.930033372406431
DSCC1,-0.0857126148130194,1.3033333737817783,-0.7678589642876223,0.44308505025015,0.47378183233315824,-7.79046005563739
CTD-2006M22.2,-0.10461979360523777,-1.3734469175986936,-0.7690912854205328,0.4423541425213171,0.47302534187299905,-7.576694231646304
CEP57L1,-0.06195806889776456,1.982623581857033,-0.7696667904606672,0.44201303947711235,0.4727106659407715,-7.836911974347983
THAP9-AS1,-0.08355707254919853,4.487497033360997,-0.7703633286069658,0.44160040214497287,0.4722943906814321,-7.922104889688587
ENDOU,-0.10436586845455187,-2.5651308016440497,-0.7704148831829485,0.44156986941946785,0.4722867562299453,-7.4603699719787615
