"","HET_DMSO_1","HET_DMSO_2","HET_DMSO_3","HET_DMSO_4","HET_ETOPO_1","HET_ETOPO_2","HET_ETOPO_3","HET_ETOPO_4","HOM_DMSO_1","HOM_DMSO_2","HOM_DMSO_3","HOM_DMSO_4","HOM_ETOPO_1","HOM_ETOPO_2","HOM_ETOPO_3","HOM_ETOPO_4","KO_DMSO_1","KO_DMSO_2","KO_DMSO_3","KO_DMSO_4","KO_ETOPO_1","KO_ETOPO_2","KO_ETOPO_3","KO_ETOPO_4","PAR_DMSO_1","PAR_DMSO_2","PAR_DMSO_3","PAR_DMSO_4","PAR_ETOPO_1","PAR_ETOPO_2","PAR_ETOPO_3","PAR_ETOPO_4"
"DDAH2",9.73659805807531,9.82145955798816,9.80934229153397,9.32702558731443,9.75584169241889,9.79315735883892,9.63121762517458,9.53819867412048,9.77453576782401,10.4985549475881,10.043503581687,10.9212595606542,10.0176184073146,10.1990954562625,10.0740713462477,10.2378854375797,9.53183864057766,9.75639425563771,9.51250702401778,9.7366357098159,9.54795254966389,9.6288643007623,9.60188964535689,9.31811358117057,9.93159490405196,9.90964536390004,9.89342186340753,9.93837818007717,9.4596902627223,9.28602653596086,9.43831489068252,9.80178003873575
"DDB1",13.0857342833435,13.027331236947,13.3489977025808,13.1731612703365,12.600000552184,12.6592877343005,12.7916939369937,12.654745204486,13.6346776494203,14.0939023933997,14.2397261363058,14.5825926786016,12.5327532559101,12.5831041832926,12.6960239666332,12.9092460796599,13.3465963004694,13.5825237509152,13.3744864998519,13.6676562368569,12.6580004010176,12.8000021438917,12.7339570365244,12.6537177307058,13.557599117961,13.3158757355114,13.3554171999372,13.3599291643513,13.0824784133402,12.9686010187558,13.166977007358,13.0915557045567
"DDB2",9.99468704778976,9.96868951699158,10.2204676187616,9.98613877730258,11.4174491447854,11.3440964023934,11.4654730517919,11.3962443249063,10.1295574862843,10.5992455681915,10.8971917610638,11.5140719351416,10.4030664361603,10.4143442042778,10.4780107697066,10.6015267952907,9.76773255787764,9.92011045160232,9.82990646874486,10.0289761570205,9.72352342745771,9.7074333093692,9.76432675200997,9.62067504246956,11.0214293836083,10.6978749708131,11.0130053980533,11.0318644826465,11.73794601529,11.6639905025304,11.8216672808768,11.7987418301442
"DDC",4.92735610541818,4.71520621980911,4.83609763981698,4.42585021586179,5.22545555113285,4.86968785967273,5.48741854382082,5.47246809919593,5.19706344151106,5.0789825574914,4.83638597496795,4.87749071359426,5.32918691748137,5.29896215482325,5.35381629542568,5.36110726886801,4.42585021586179,5.20514216596717,4.94841501441211,4.75352790902819,5.01923118270464,5.12913549609754,5.20921255471314,5.22269384365469,4.94918009933937,4.71806549703537,4.73105708203077,4.96738885454704,5.35551071716781,5.18077827452655,5.13018350812951,5.03237456214963
"DDHD1",9.06433256672297,9.0370607654058,8.74646699724442,8.99247075179386,9.35408500847433,9.37853485827778,9.38183117751429,9.4449808236912,8.57524063398438,7.01152317268936,8.02371696076688,7.14633333184988,8.97350411197385,9.04947342752894,8.88347079486006,8.96692488510816,8.60826471480711,8.52916415187504,8.64422048606905,8.5236152658796,8.50932426559988,8.93173485537271,8.96553515880053,8.8891258351282,8.81651972996262,8.93070773147273,8.52769377726178,8.68154640100496,9.00820707313639,9.18504880754787,9.05413249843314,9.03609932035925
"DDHD2",9.48323957827466,9.66364780108677,9.22766076276551,9.37785896122262,9.35408500847433,9.37853485827778,9.23784403107664,9.30809754463481,9.26842309533882,8.90137687480192,9.30151981585867,8.49289908458261,9.76273411460392,9.79854821514226,9.69712977104963,9.63008669483849,9.4737245421287,9.25474045868402,9.43730630388027,9.33502637883304,9.44666812880965,9.63675938816161,9.56522725704439,9.64816301882759,9.21449223199113,9.4005269596763,9.59128834449908,8.99402101716503,9.17704054600522,9.29758907759381,9.05885981145986,9.13354029588801
"DDI1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.82104762797497,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71070878734516,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.7105660964357,4.42585021586179,4.42585021586179,4.42585021586179
"DDI2",8.86459912651896,8.74133011910355,8.76984537857348,8.84726576288108,9.43049869210457,9.64944547131709,9.54758138089868,9.51195239479353,8.14189155896115,7.47415807937922,7.81326511828322,7.16829463999916,8.93895878430794,8.79861622711929,8.82109423771655,8.98158671429361,8.2258074663774,8.03840447577863,8.01582989467197,7.96865490018984,8.6521411588708,8.68563511778017,8.79899203396726,8.90188576549826,7.98159200155192,8.26175796547954,8.32020961512474,8.04385913520349,8.96270863141606,8.98209539635112,8.82072050485463,9.10347665576663
"DDIAS",8.63890063511778,9.09322543037655,8.6362790823977,8.95172092473827,9.83692529543068,9.74567918335019,9.68486826428422,9.76035023991731,8.52257484437856,6.97672727497542,7.59275513950702,6.35663549512217,10.1461546274928,10.0323977740714,10.0914234311693,9.84153250915061,8.54932330693173,8.31209171203894,8.51483793711029,8.22245552313993,9.90242561998674,9.78336149801684,9.88449188269084,9.93770020801568,8.3511967823018,8.63811132217468,8.01914522502573,8.21325414195327,9.19371216166159,9.41263553074171,9.20247116847198,9.20606044216283
"DDIT3",8.39746772692631,8.66300071212699,8.53751303334978,8.41255028022244,8.70374880495472,8.80713778377385,8.60706002802507,8.47260987649192,8.1791002115788,8.65573425112275,8.05276025620705,8.48433862343268,8.39583648134565,8.47146201462543,8.40928084381199,8.14824766878215,7.30224961444842,7.63779013513668,7.56797227334488,7.69123381696973,7.86844367053286,7.7797260415569,8.04703359052523,7.87787926800708,7.63578386113507,7.81934611376119,7.75227031365253,7.77892515748172,8.31980387645809,8.28748413016556,8.35033474685345,8.25072067705587
"DDIT4",11.7508922932563,11.6929802977664,11.9293456904289,11.7137141142032,9.82754035704543,9.85198861354153,9.97172901649025,9.8640529627831,11.4440758138612,11.6474137084875,11.5552541382674,11.8532641526688,9.49939392950178,9.47218223314175,9.56156276490401,9.57963535949807,11.5232319225047,11.6466824467252,11.629115823086,11.519055516701,10.0515570503802,10.201434455229,9.91151032829809,10.0620903534448,11.1062181477335,11.0214902523435,11.1498910671907,11.0816732945958,10.4588177021895,10.5182801482478,10.5420832247842,10.7341584325172
"DDIT4L",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.82947220351568,4.86968785967273,4.82104762797497,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.81616598167582,4.70574617815254,4.42585021586179,4.71233373780963,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.83455648870379,4.70578620775423,4.82805204073547,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.7105660964357,4.42585021586179,4.42585021586179,4.42585021586179
"DDN",6.65076472013194,6.17299996884028,6.78854477401384,6.58016212398599,6.62068466227423,7.06451608076784,6.72766469015,6.71083785695445,6.95627130179196,7.20355922439258,7.06787063779063,7.25280662320601,6.43845566090733,6.32630192814775,6.33986034624159,6.26584407964182,7.05475743182308,6.84554357945902,6.80784824663711,6.91221742436457,7.20675088278063,6.78117899762446,6.73950531042921,6.97623857736229,6.70494371199582,6.5658978666093,6.54007805051623,6.74292448998957,6.78373396445665,6.40423864309566,6.81921914460829,6.88396231317119
"DDO",4.83601012841556,4.71520621980911,4.83609763981698,4.83843521152867,5.12049658114483,5.3034371399915,5.04783936473352,4.70163077853455,4.87461941151358,4.96062930413266,4.83638597496795,4.42585021586179,5.59989146619607,5.25538116178947,5.27531799014431,5.31895069379274,5.16959300551335,4.74721195816052,5.02817598517985,5.28204817626895,5.30838377914263,5.28308289467949,5.25549699541863,5.4339564046674,4.94918009933937,4.83840470438081,4.95254061177966,5.0499646813251,5.31359076615515,5.43879475346082,5.18539251269672,5.57817217120915
"DDOST",13.4063542986259,13.2176426529038,13.4689528118678,13.3056616626425,13.0410380272129,13.0901398027171,13.2096247878367,13.0986437700995,12.6644408541792,12.6214412715289,12.3792907238427,12.6650546485161,12.4447617799709,12.4196231415327,12.4459328486804,12.5021810860212,12.6245655514012,12.3775779249516,12.5777857254652,12.4474016609138,12.3756766390183,12.5597394562988,12.4204611826502,12.4337371925766,12.6818737628271,12.5983449994497,12.6968628968482,12.5528862869808,12.7333370795618,12.6201377926373,12.670839157971,12.8663324867003
"DDR1",9.75132070344557,9.38698867899291,10.037945377148,9.92175214401424,9.71424984871487,9.57765294827254,10.1738321866617,9.83446565062716,10.3985917850324,10.6985594237789,10.989616207385,11.1622592213248,9.95684853215211,9.55396497912049,9.87272220150474,10.3726431583,10.3701738008821,11.1086115614615,10.8534916204559,10.823545677812,10.3300192679153,10.9263108321587,10.3326412965765,9.90263296402469,10.8877324895844,10.4401948542601,10.177161106595,10.7961088781182,10.7600221005662,10.4963936665588,10.9966619671044,10.8151205267372
"DDR2",9.3405395465895,9.43845405504927,9.05067079128184,9.44540592646449,8.56830824643302,8.42226491126227,8.41046751531544,8.61028395536646,9.31908278064511,8.99743833578347,9.32143569372491,8.87956878559499,8.70671231604736,8.77201656068166,8.99631023204738,8.89128454934851,9.52422425243984,9.41285716653842,9.36630293076172,9.371904937962,8.64216004761552,8.81673727936863,8.78042366501999,8.64372887214916,9.26906875425622,9.28646324595615,9.07517584991668,9.06739082907337,8.1501301640961,8.08794948988084,7.95145681146589,8.17051485160431
"DDRGK1",8.81211640474771,8.76170830890248,8.98979890667993,8.77315543950229,9.28323433431849,9.11034687490803,9.17230488826499,9.0936332895241,9.26103820926158,10.0494829238703,10.1978869435783,10.863222376737,9.42486639098754,9.42692884632862,9.32476258750473,9.31820247820449,9.02236702452087,9.39459114085271,9.2128384976571,9.32000628946058,9.86723856202153,9.38628382734562,9.50358578114018,9.18674766898722,9.1505128447077,9.00228270875158,9.40024152765857,9.39120417847296,9.25654958953993,9.2555218464975,9.36391247198674,9.39366505837202
"DDT",9.37328373669483,9.35481993795698,9.41886055428888,9.40072852833081,9.32196443079991,9.31950667079504,9.35523702903167,9.37131011180512,9.80868346560875,10.214601987329,10.3412297014767,11.0351526269487,9.56120644033243,9.45892144885893,9.515401142104,9.65314096134422,9.13171303546936,9.28976231215978,9.30469711671992,9.5878906015644,8.88428978554017,9.18121549140627,8.93709061901093,8.95672123397642,9.42938944210584,9.33476292594241,9.70755366117862,9.60704469331053,9.35800800026269,9.1725416094868,9.41270909417525,9.29296487428596
"DDTL",6.98635396178955,6.61676747299261,6.99700150169783,6.77567355953683,6.85865257593437,6.545379201722,6.7729660571843,6.47579490921277,6.34581645428723,4.42585021586179,6.12199162985099,4.42585021586179,6.38107432453363,6.38765265520795,6.53050715729524,6.44288985338129,6.20370803468677,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.89696105287231,6.02992371052747,6.34230081823941,4.42585021586179,6.47522846696902,6.43771674811734,6.56011986637032,6.62215441514766,6.35321181251689,6.50645175524578
"DDTP1",4.71636372333994,4.71520621980911,4.42585021586179,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.81527358915454,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.42585021586179,4.85839916727039,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.7105660964357,4.42585021586179,4.42585021586179,4.42585021586179
"DDX1",10.8288199284529,11.3103626754495,10.6972901527301,10.9466996516133,11.2959060494321,11.2255609718286,11.0499530769687,11.1226358807077,10.3426062015499,9.23443819219138,9.63002334518244,8.2517734376447,10.8913633050305,10.9031370370093,10.8422525618275,10.5443379050426,10.7770872981357,10.5122858773762,10.6076461875569,10.3735246984886,10.9517190649134,10.8718618502917,10.9976300149185,11.0827270913014,9.97871316051029,10.4782858293063,10.9453790039657,10.2335418026337,10.4467115864515,10.6174714504313,10.3798925680935,10.4054718873406
"DDX10",9.17339488576281,9.54960925560315,9.17615664999306,9.24724235553632,9.13882971388547,9.04454192182255,8.96267579180631,8.99221234160692,8.65266592636647,7.58070032148247,8.21558880663963,6.98190706496373,7.97540774391484,7.88643271696898,7.76328388738226,7.59097327186046,8.71934318190305,8.50802779979459,8.65449336004804,8.21160056560914,8.31336601947102,7.88506406066664,8.13769534380178,7.84633334151771,8.58480278763185,8.88002599269955,9.03051653295136,8.48515384426842,8.34247817373213,8.36451429724545,8.2124230874458,8.47528487955889
"DDX10P1",4.42585021586179,4.42585021586179,4.71642591407183,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.81616598167582,4.42585021586179,4.42585021586179,4.71233373780963,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX10P2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71171786154897,5.0511047603094,4.70573240862659,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71070878734516,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX11",10.7555333785507,10.6554700590328,10.7713851966915,10.6888310050928,10.314793667791,10.3138533984508,10.3202447969801,10.3762463858316,11.5416667694524,12.1865082017686,12.2596329942534,12.8205360854001,10.8242974035758,10.7659603191095,10.8896865229124,11.0453071008127,11.3872461183185,11.6605897872635,11.3015374233123,11.6412828312179,11.465513194224,11.2522225393737,11.3192770385803,11.3462582560625,11.4235595116421,11.123435537946,11.151116754038,11.4848099747134,10.3422903169562,10.2921237894703,10.4308576175801,10.4813727076296
"DDX11L1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX11L10",5.56040581289942,5.44929229025286,5.6568935625777,5.6938048319233,5.35915768182706,5.57421319739615,5.67139864573264,5.83114638718192,6.34581645428723,6.97672727497542,6.92531362759379,7.18991184028325,5.92369413882366,5.72585932040165,5.63867512452703,5.8326359281342,6.2446576593989,6.36379699901687,5.95802613342475,6.07261954197484,6.24024584015966,5.6525000104026,5.45308155633878,5.35596260585103,6.00918601862246,5.97945395796096,5.9941395459733,6.17694766915397,5.66295408498065,5.67202651291305,5.99078096086093,5.77601493191588
"DDX11L16",4.42585021586179,4.42585021586179,4.71642591407183,4.71808717844915,4.71171786154897,4.42585021586179,4.42585021586179,4.70163077853455,5.58642653329636,5.26440539832968,5.80022756704416,5.59352992406082,4.97618231530609,4.42585021586179,5.08757561131972,4.99604078370445,5.28159179090888,4.98019996110515,4.85329373972136,5.07707233375067,5.25930658017147,4.83455648870379,4.82112335813935,4.82805204073547,5.09905213804794,5.24281396174961,5.03291434009687,4.42585021586179,5.11774145149032,4.42585021586179,4.83517343940229,4.73078273785409
"DDX11L2",6.97607052809953,6.56205616526124,7.03708436645368,7.05883000022286,6.69665532511918,6.78885587292819,6.90034265788941,6.71083785695445,7.90196595076615,8.16910247476224,8.35399302721322,8.83991460008424,6.71522281928227,6.58173000787161,6.74046881847543,6.74913366691122,7.04386901351386,7.56531728200928,7.26702843264316,7.33546455088879,7.21591867565631,6.50571050615964,6.5559889307894,6.62706837681925,7.57137228853213,7.19874999649838,7.19987631866545,7.81239746526267,7.08933738982814,7.03091235443424,7.18176931334568,7.29148230395968
"DDX11L5",4.71636372333994,4.71520621980911,4.92746275418328,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.87461941151358,4.42585021586179,5.00450960824313,5.06201118685367,4.42585021586179,4.82106701061547,4.69796923727191,4.42585021586179,4.85839916727039,4.87939454727421,4.85329373972136,4.75352790902819,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.0290547342852,4.42585021586179,4.95254061177966,4.86887238398699,4.7105660964357,4.42585021586179,4.42585021586179,4.73078273785409
"DDX11L8",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX11L9",5.87611498364824,5.79393699261421,5.90093507691725,5.75174970144665,5.57576019385714,5.84570507935421,5.64306016620768,5.59733026483114,6.53144879879511,7.20355922439258,7.16131079575615,7.8319159263202,6.42435146408807,5.9191318329417,6.23249277810419,5.90544550567483,6.09482569266119,6.38376894595553,6.2452782744637,6.60374066862044,6.16117206772406,6.1349762203302,6.04498451416675,6.20379322506093,6.41317405410774,6.1884539043735,6.25812392396865,6.69920811253316,6.14782857300869,6.09463827205307,5.89785284631025,6.01722997556436
"DDX12P",7.2383149264757,7.07674914984925,7.29723686424459,7.56390489255712,6.99339937421691,7.018378642312,6.95005994431917,7.32050669847157,7.43843049646148,7.67973778726005,7.92238591299968,8.29162009664419,7.3542742524497,7.24737828289092,7.54092815694235,7.66624137459402,7.86261825119478,8.10203824854042,7.72699076329868,7.65138487959129,7.63156643790762,7.81384423601775,7.76710730663073,8.21432206624341,7.51153092638889,7.61078554968656,7.29345868391296,7.4354676544483,7.16910193947963,7.04224323081184,7.01250610809551,7.03367579828039
"DDX17",12.2756908328944,12.2826876639585,11.9764648494679,12.2360990437654,11.9177368835296,11.8615734755513,11.857808239113,12.0146626077855,11.8909580687395,11.7309356589026,11.1890388763744,10.666103150276,11.5501869760279,11.5461287534548,11.4794002957964,11.5414563702391,12.0149305351477,11.8533009729909,11.9190980144503,11.9522683973032,11.6386072164819,11.7270996810687,11.7611556549714,11.7875212134123,12.233667095704,12.2292547138047,12.2496023698718,11.9999251824596,12.1679023251675,12.2283426587227,12.1004621634624,12.2764680401776
"DDX18",10.4902319955861,11.0897843484259,10.2119764540088,10.6432502322385,11.2832179429364,11.2451934726986,11.0477424198256,11.155894884785,9.97126410152458,8.1386660445084,9.05255278060456,7.71898744664664,11.1199478128553,11.1164675136528,11.0291271200488,10.6603298750432,10.3786387879111,9.88784275059378,10.278345827898,9.93029520967196,10.9032289172214,11.0143424225166,11.1137055712545,11.1679629509815,9.69647176388049,10.1964709464808,9.72906494961147,9.66994525125958,10.5137304553263,10.7102772162633,10.3864799511491,10.5736943543879
"DDX18P1",5.00398330637129,4.71520621980911,4.92746275418328,4.71808717844915,4.9948266999349,5.18871605151857,5.04783936473352,4.97493151170904,4.74381493635865,4.80507212230142,4.42585021586179,4.42585021586179,5.15064677788089,4.82106701061547,4.42585021586179,4.83033895910104,4.73227906081427,4.87939454727421,4.42585021586179,4.88827115034937,5.01923118270464,4.92558454524178,4.70578620775423,5.11808280922863,5.09905213804794,4.93027425731561,4.73105708203077,4.42585021586179,4.7105660964357,4.42585021586179,4.92633643452849,4.95207062007334
"DDX18P3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX18P4",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX18P5",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"DDX18P6",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70573240862659,4.70163077853455,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.71233373780963,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71533070100684,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.73078273785409
"DDX19A",10.3637746696901,10.2959565125626,10.4003173576911,10.3745927993683,10.4475844326581,10.5213467450588,10.4639693189044,10.3052437348158,10.4834567807023,10.5992455681915,10.6171482621341,10.8231915052487,10.4730350064463,10.6642754646358,10.3717623338726,10.4527506547785,10.5755636133165,10.4855892141038,10.7167796483374,10.6702730556862,10.7424843464269,10.7077671913906,10.7650185385243,10.742444613139,10.4783713494107,10.5634369519823,10.6877025825776,10.4502584282696,10.6215062888872,10.5495335395681,10.5696330740053,10.6177294303048
"DDX19B",9.78891009790477,10.0105631039049,10.1196627853777,9.78654454285745,9.53801520585718,9.4395085272615,9.42167802390832,9.43843709029525,10.2598910472683,10.3479300036626,10.6662079531796,10.639455310187,9.50883662761448,9.62246094248424,9.68641922221111,9.68927719222619,10.0280334721898,10.3735673039956,10.1670424725198,10.1876017921855,9.95565751831356,9.69236160268996,9.72747703344853,9.5656762985538,10.1039962471297,10.1008681735223,10.4120913314442,10.2745800726878,9.87695632461184,9.94808209662148,9.98528509923118,9.71339076421157
"DDX20",9.51982285691635,9.68662726288487,9.50136012536266,9.61305630926032,10.1133302938988,9.94199372264493,9.99027219778573,9.94818555296414,9.14010170511664,7.84974434526722,8.45870252591288,7.42602127618719,10.1800246511566,10.2218309705905,10.1284828900762,9.82809153602787,9.37345197710677,8.99453488492565,9.33050971112536,9.10897995345009,10.1946652762119,10.1950348070997,10.2580691278793,10.2025670998903,8.8286954580591,9.22585229477108,9.49796681989389,8.94094003913567,9.50712663058414,9.52310966742887,9.33887958436911,9.33667985141548
"DDX21",11.0134989109875,11.5115361941393,10.7033598736999,11.1299272632506,12.2446121112274,12.2391935499707,12.0809354467849,12.1893317526236,10.444907912392,8.89231703494987,9.70770910848506,8.55143152768278,11.6932546546771,11.7386459696972,11.6062015865597,11.4262594882794,10.7577503235296,10.4984653070097,10.7045058803178,10.3217285754511,11.8013608947374,11.6101492081787,11.776594210367,11.7513895832795,10.3472544221023,10.6878479268517,9.78068665028167,10.2200106570467,11.5901482453501,11.8318532545069,11.5709407687421,11.6418001888199
"DDX23",11.007382273148,10.8450140466443,11.0490800881324,11.0149290930655,10.8093615433933,10.7737118552978,10.8244639973829,10.686707355777,11.2688259500302,11.5680140409831,11.5909321431944,11.9045147160506,11.0288816115025,11.0165715781077,11.0349402392093,11.1111263270847,11.3338425662779,11.4640433241474,11.3279123119376,11.325416850575,11.2310958219734,11.3277608942154,11.1651069806681,11.1842134723667,11.0638043954548,11.0596720388996,11.1214089280867,11.1442157938356,10.8388861474578,10.8039641489667,10.8940840985384,10.9329061112323
"DDX24",8.8008187352516,8.78464889089471,8.49250607762657,8.46426980645059,9.11033943296784,8.82685903320826,8.95087324523007,8.76760776327606,8.45929915966945,8.5843283377132,8.80323485276799,8.91815781044085,8.62496581122079,8.78803541813862,8.3728773825732,8.42779753820027,8.762122415264,8.90372906304168,8.8812652710056,8.25981096011962,9.66898002609293,8.952150264267,9.02529942533372,8.74357303349552,8.63076178286444,8.22363803318386,8.32458099527969,8.6001043675084,8.58977669772881,8.81822067904787,8.67732430826395,8.81884069041714
"DDX25",5.00398330637129,5.06862533988197,5.07129953421939,4.9303114338013,4.91938781573719,5.18871605151857,5.04783936473352,4.97493151170904,4.87461941151358,4.80507212230142,5.13224306457496,5.06201118685367,5.2453023258922,5.20910286745839,5.03078777615517,5.17656207659807,4.73227906081427,4.87939454727421,4.72864906396572,4.75352790902819,4.9406278589708,5.06889828614636,4.90921064367152,4.91765678852678,4.85392180250892,4.71806549703537,5.03291434009687,4.86887238398699,5.11774145149032,5.23976391938929,5.06985958021194,4.85629473630274
"DDX27",10.8267371904155,10.9468166787832,10.7429391810058,10.8189334894681,11.2827277029886,11.2069096141127,11.1522672924529,11.1423814872705,10.4834567807023,10.3025689543824,10.4804784636972,10.0408826897078,10.8780759386501,10.8083697595147,10.8068604860004,10.7284466332006,10.9700665836156,10.9988803835986,10.9390907338617,10.8074971655013,11.3817573781739,11.1030157309682,11.0929426961259,11.1365194245563,10.5470868832255,10.5835457139284,10.9885299362614,10.6597282898445,10.7410301751862,10.775335355592,10.6617248991112,10.760050935911
"DDX28",8.58389772523341,8.35695269416923,8.58774637022654,8.42379141471137,8.24762330362537,8.46490811606112,8.51374113103468,8.29505409270983,8.67510131784343,9.00586105287689,8.80889571098311,9.64105497228262,8.35439668212294,8.38620461000031,8.45114238320835,8.64013929463199,8.29033444166267,8.45156769117437,8.13350922651839,8.50154386142212,8.41077784262576,8.36950145217433,8.32554688586041,8.3095967188381,8.28187726051258,8.10742472165301,8.35907913316173,8.29096277976154,8.4782947936476,8.42497694454748,8.76680481846568,8.44756899641908
"DDX31",8.31233462073397,8.49220778438644,8.47124692355533,8.22382402577798,8.91378434854804,8.82685903320826,8.82201231348835,8.8139081556379,8.72970142925,8.93705559901476,8.78611713922195,8.76424349428389,9.01167738480692,9.06925670081862,8.93647932361002,9.00090605682506,8.58277549702855,8.87763534053329,8.77862441735376,8.78333760855804,8.92049590494418,9.0735695022663,8.88094620180359,8.92457192950617,8.53732156104717,8.61870017068579,8.94249222376247,8.79232043777108,9.43186526316686,9.39982062660577,9.3866396683105,9.49358354729739
"DDX39A",11.3548635746554,11.3265363655761,11.6044071281938,11.3351133984878,10.673840112619,10.7377797128671,10.7964286099806,10.6735436858175,11.9294659761704,12.5506531340367,12.5613727834361,13.1550993094475,10.8780759386501,10.8603159563388,10.8074781104702,11.0768891786855,11.5738604798742,11.7195048475141,11.5940645244446,11.6887775974039,11.0917756689406,11.0742531483295,10.9982027635311,10.8992879971307,11.7324342124154,11.6410064768031,11.881406068226,11.7753632609324,10.9323840409319,10.7687110641242,11.0082999194195,10.8636935810184
