"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLDN11",6.27916655641541,0.178390884760251,0.535619339074243,0.333055346859916,0.739092504947261,0.899195977592782
"AF131216.2",3.51545359370751,0.225922705229508,0.678420970457632,0.33301256162101,0.739124801031686,0.899195977592782
"PHF10",859.869168400831,-0.0307144556996332,0.0922431903220906,-0.332972608518698,0.73915495971666,0.899195977592782
"CCL17",0.866567981689423,-0.619511725276857,1.86072952328023,-0.332940235281878,0.739179397018167,NA
"SOCS4",612.709143830607,0.114169248377091,0.343089835870031,0.332767795605407,0.739309569482786,0.899275554540239
"AC005363.1",8.37398988099148,0.307543813307878,0.924252919210231,0.332748544165457,0.739324102607515,0.899275554540239
"OCEL1",372.734752528192,0.0749792583463871,0.225460546392213,0.332560439270615,0.739466109969204,0.899275554540239
"RNASEH1",607.756268534019,0.035321314662525,0.10621529456173,0.332544524856511,0.739478124758312,0.899275554540239
"C16orf91",215.398911994652,-0.0409846117559098,0.123257371872509,-0.33251245855138,0.739502333815881,0.899275554540239
"MRPS36",213.902315931383,0.0414089793732506,0.124540418183275,0.332494301667694,0.739516041809708,0.899275554540239
"RPL23AP81",0.261756572251315,1.632802217935,4.9123245138773,0.332388915537307,0.7395956073408,NA
"GRHL1",29.3480460246204,-0.0997799349474374,0.300300999978314,-0.332266409218228,0.73968810195539,0.899424851584749
"DGAT2L7P",0.880525080282381,-0.635059484467561,1.91182756984729,-0.332174038330396,0.739757846232641,NA
"NPIPA1",207.088129536159,0.0737600716686105,0.222064317394114,0.332156343415151,0.739771206953381,0.899453330565092
"SLC35C2",2730.93537365508,0.0492454031348231,0.148282704212766,0.332104835801769,0.739810098733192,0.899453330565092
"C8orf34",7.54406641763279,0.188709175113618,0.568413962494937,0.331992504697312,0.739894918726661,0.899496527336142
"KRT18P8",0.325651385567084,1.61416655335253,4.86235732745665,0.331972013705717,0.739910391592399,NA
"ANKRD20A2",2.32042225249219,0.436969518795322,1.31706096444763,0.331776227973307,0.740058235832697,NA
"ANKRD29",33.5835394761486,-0.0902438161885243,0.272028444457954,-0.331744043783159,0.740082540091545,0.89965524850437
"TGIF1",756.240905503845,0.0406171673685953,0.122475591741759,0.331634791806003,0.740165044905559,0.89965524850437
"METTL14",195.935937994302,0.101501046961021,0.306072900510814,0.331623762808218,0.740173373940742,0.89965524850437
"AL031727.1",1.29057685437837,0.347956179597918,1.04943294335375,0.33156590118653,0.74021707120109,NA
"AL583832.1",1.80872108490762,-0.399699381349434,1.20573555521847,-0.331498378412679,0.740268065650856,NA
"CKLF",743.453471553869,-0.026330467390942,0.0794321837667056,-0.331483614604822,0.740279215704152,0.899682932555891
"AGGF1",476.477387390005,-0.0726125743376314,0.219066878284473,-0.331463044099889,0.740294751233451,0.899682932555891
"CYB5R1",578.049872148909,0.0460212594990813,0.138929038596142,0.33125730922865,0.740450134875594,0.899712457056455
"AC022335.1",0.297164042995145,1.61418568851963,4.87293041771088,0.331255640887626,0.740451394952751,NA
"ROM1",54.3935629955938,0.081542528548852,0.246171338057823,0.331242983818443,0.740460954701849,0.899712457056455
"AL117340.1",0.894573268418626,-0.619511714051992,1.87044164672971,-0.331211462883725,0.740484762301193,NA
"MCHR2",0.702502150385912,-0.619511714002716,1.8704841710021,-0.331203932974646,0.740490449639447,NA
"SMIM19",238.193102212421,0.0371219848941255,0.112082104449838,0.331203496546937,0.74049077927361,0.899712457056455
"FP565260.4",0.841916747376797,-0.635237417896494,1.9181230977432,-0.331176564550988,0.740511121121762,NA
"SNX29P2",5.86986510362854,0.181755343465746,0.548833640630387,0.331166550317475,0.740518684960111,0.899712457056455
"PARVA",2152.79918861276,0.0328401260774842,0.0991847272264976,0.331100634097533,0.740568472684732,0.899712457056455
"IGLVI-56",0.651746191202624,0.722117848358264,2.18126915134122,0.331053986581275,0.740603707062192,NA
"TEX49",1.35372457849855,0.470731592294274,1.42198627744497,0.331038069607877,0.740615729791414,NA
"MPP4",14.0784591403359,-0.14873094760451,0.449364488602209,-0.330980643502008,0.740659106561927,0.899712457056455
"AL021546.1",5.50595185867819,-0.638201346866662,1.92825247569145,-0.330973954350978,0.740664159261281,0.899712457056455
"AL365366.1",0.28447725737348,1.61419844760563,4.87722293945198,0.330966713567333,0.740669628652989,NA
"RPEP4",1.74834080721888,0.330960904479249,1.00033882595205,0.330848804318139,0.740758694319917,NA
"SF1",6653.90105252782,-0.0585945645669635,0.177106790147994,-0.330843128702184,0.740762981624429,0.899755479903877
"GAPDHP55",0.342855559600027,0.82317969468347,2.48831078436547,0.330818682238435,0.740781448334894,NA
"KLF17",9.19250268434883,0.166787673595664,0.504247558922106,0.330765455666646,0.740821655881004,0.899755479903877
"ZXDC",861.678844396729,0.0418109041314105,0.126419572391041,0.3307312573569,0.740847489782216,0.899755479903877
"KBTBD2",1108.51086326803,0.0670723572227709,0.20287141981965,0.330615112184837,0.740935229717771,0.899802156592774
"TNFSF10",4.88337757447593,-0.26076594122798,0.789011916230191,-0.330496835173149,0.741024583578606,0.899850786912828
"IGKV1OR9-2",0.118817656379581,-1.9558023247758,5.91791309056411,-0.330488517632044,0.741030867301446,NA
