"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL354714.2",0.505330354884331,1.91026440857088,2.86899002693783,0.665831665720277,0.505518702318344,NA
"RPL13AP3",0.949744597462458,-1.09670013472913,1.6471266481837,-0.665826235000492,0.505522173920605,NA
"PFN1P6",5.64106737241546,0.377550833748884,0.567084103372439,0.665775731507189,0.505554459016,0.726307969645746
"Z69890.1",1.07892234278792,-0.689763616355416,1.03620139349928,-0.665665594239421,0.505624869637349,NA
"NOSIP",2503.07360744444,0.136055949838661,0.204409353524996,0.665605303731971,0.505663415471902,0.726376301604964
"PRMT9",87.0787667784126,0.143937957129723,0.216259212483802,0.665580695853613,0.505679148595556,0.726376301604964
"C5orf58",0.726350782915477,-0.937011436283802,1.40805992538842,-0.665462754381937,0.505754558419865,NA
"GAPDHP73",0.612198202385507,-1.56862629631647,2.35766566525467,-0.665330254171994,0.505839283920202,NA
"TWNK",693.748475289518,0.0553280454361562,0.0831607227246064,0.665314629592381,0.505849275342573,0.72646223656759
"RPLP2",11798.0682059234,-0.142550252593714,0.214263765313304,-0.665302658082539,0.505856930813137,0.72646223656759
"RPL3P2",0.502785394796321,-1.44161040699411,2.16688727809698,-0.665290909022354,0.50586444409219,NA
"FBXW8",314.656916966364,-0.0642427554901072,0.096576708556641,-0.665199264400584,0.50592305093286,0.72646223656759
"CPVL",4.4597021929581,0.404818985158738,0.608574766213418,0.665191867348594,0.505927781511921,0.72646223656759
"SMIM33",2.05835405708775,-0.55374983460964,0.832474221182917,-0.665185564332288,0.505931812449227,0.72646223656759
"SNAI1P1",1.81734164765284,-0.558958103967745,0.840499181848217,-0.665031110129843,0.506030595073812,NA
"NSD3",660.501480882449,-0.125430828993481,0.188628234931415,-0.664963169692427,0.506074050227221,0.726611083930173
"CEP170",475.005837763631,0.214507774161818,0.322634202019561,0.664863715065189,0.506137665605421,0.726614039092542
"REV1",465.349105425384,-0.171693464624923,0.258248053793701,-0.66483933606748,0.506153260083523,0.726614039092542
"P2RX4",969.800770374788,0.0692600949951368,0.104188190579894,0.664759552974737,0.506204296585825,0.726615688847218
"NIPSNAP2",989.935497632704,-0.180774288952447,0.271956798286983,-0.66471693331852,0.506231561092697,0.726615688847218
"AL009174.1",1.55775135932802,-0.688661671415819,1.03604161376644,-0.664704643390001,0.506239423308997,NA
"HIST1H2AE",0.652105612631003,1.21084866421542,1.82182900616034,0.664633541414179,0.50628491052283,NA
"RPSAP1",0.321665675991448,1.95148720696322,2.9363340358518,0.664599866069771,0.506306454944235,NA
"AL592148.1",0.318961883035104,1.63520619259121,2.46108085096557,0.664426035394025,0.50641767398681,NA
"CABLES2",735.068013135707,0.117579405122732,0.176969864252509,0.664403544746829,0.506432064723056,0.726848092892676
"AC138393.1",61.6806376592622,-0.111976939627551,0.168589752555069,-0.664197781481262,0.506563733206249,0.726865556805576
"FAM72C",160.450829149095,-0.100511628847365,0.151332178002467,-0.664178829473569,0.506575861553584,0.726865556805576
"MDM4",457.198999334885,-0.0671610613689808,0.101122563055945,-0.664155054414755,0.506591076630919,0.726865556805576
"LPIN2",1313.09915394222,0.0815086879308251,0.122727559058944,0.664143315126782,0.506598589389658,0.726865556805576
"RPL23AP75",0.719547274452683,-1.46605289755213,2.20799423678956,-0.663974965661042,0.506706333961225,NA
"CENPQ",142.106382246904,0.18737136744635,0.282236669070017,0.663880310321643,0.506766919181955,0.72699808504815
"PSME2",829.953093006254,-0.0929501265484452,0.140010773232622,-0.663878388800927,0.506768149112456,0.72699808504815
"RPS17",16985.2512515068,0.105415496681339,0.158802153997852,0.663816541699832,0.50680773715618,0.726999507811576
"TATDN2P2",31.9917934847798,-0.158975695226731,0.23951138942566,-0.663750043820252,0.506850303954981,0.727005202961926
"PATE4",5.24852553331443,0.351704282317035,0.529932997707942,0.663676887150301,0.506897135366787,0.727017013764471
"IQCE",1790.95421566374,-0.0691964254607216,0.104280097114461,-0.663563109121097,0.506969975154044,0.727066122430453
"EPHA7",1.74097563073394,0.540784268170347,0.815298985313228,0.663295647255816,0.507141223766085,NA
"CXCR3",3.36762595098041,0.431707282111287,0.651061015897212,0.663082678228492,0.507277603813807,0.727439651027579
"TRPC4",3.8656570901799,0.362604820435715,0.54688578992628,0.663035732715955,0.507307669138791,0.727439651027579
