"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC097460.2",0.231292950805399,-0.121053671061501,4.1447934397586,-0.0292062011825013,0.976700135516424,NA
"RPS4XP9",0.231720684796096,-0.121053667179343,4.15252338952058,-0.0291518327108854,0.976743496817354,NA
"THUMPD1P1",0.222371486235226,-0.121053667038219,4.15280411359108,-0.029149862051533,0.976745068508095,NA
"MTCO1P31",0.222469222652177,-0.121053666478125,4.15391808277034,-0.0291420447071963,0.976751303197742,NA
"RNPS1P1",0.927240814887433,-0.0358840236567849,1.23212421018772,-0.029123706327723,0.976765928899682,1
"RPL7AP14",0.228650106287273,-0.121053663839943,4.15916112506234,-0.0291053075848626,0.976780602752051,NA
"AC005828.6",0.221741680378199,-0.121053662516306,4.16178919545568,-0.0290869279608122,0.976795261364127,NA
"AC000120.3",10.3217097781847,-0.0744618401676267,2.56112756581079,-0.0290738505811419,0.976805691192438,1
"RPL5P19",0.244738880166644,-0.121053661169445,4.16446168042889,-0.0290682615086465,0.976810148743096,NA
"FRMD4B",84.0521518004189,-0.00781936680176622,0.269337226997162,-0.0290318827773801,0.976839162526068,1
"AC008026.2",0.220645104454365,-0.121053658345534,4.17005939312846,-0.0290292408172914,0.976841269617145,NA
"RPL7P17",0.216405875426812,-0.121053656855224,4.17301054301508,-0.0290087110031025,0.97685764314339,NA
"INHCAP",0.218263135491186,-0.121053654417026,4.17783423203413,-0.0289752172283023,0.97688435608026,NA
"AC108667.1",0.21491465125226,-0.121053652339512,4.18193995778321,-0.0289467695762139,0.976907044505821,NA
"AC026464.5",0.21317232090713,-0.121053650066014,4.18642839032112,-0.0289157340767816,0.976931796890398,NA
"KRT8P15",0.213342075276449,-0.121053649049836,4.18843301181818,-0.0289018945052405,0.976942834657656,NA
"AC241585.3",0.21317470930749,-0.121053648186061,4.19013623597506,-0.0288901461357595,0.976952204587611,NA
"SRP14P2",0.200153015606474,-0.121053647460924,4.19156555345183,-0.0288802944668809,0.976960061803566,NA
"HMGN2P34",0.211280306374537,-0.121053646307573,4.19383792119196,-0.0288646458404782,0.976972542397852,NA
"AL591866.1",0.198981355049421,-0.121053645806223,4.19482530985483,-0.0288578514871247,0.976977961250148,NA
"FAM30B",0.201977071053765,-0.121053645211926,4.1959954555749,-0.0288498036982121,0.97698437978426,NA
"AP002381.1",0.197281601698843,-0.121053643338503,4.19968200753693,-0.0288244784060449,0.97700457804389,NA
