"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLF2P3",0.225650476641068,0.557251187652514,5.94598978042823,0.093718827012915,0.925332514307715,NA
"KRT16P2",0.191746268214243,0.557251187651808,5.9459897804281,0.0937188270127983,0.925332514307808,NA
"AC068522.1",0.706711151333918,-0.189002296956713,2.01773603789846,-0.0936704769140987,0.925370923144934,NA
"ACTG1P22",1.20581923743048,0.11440698866555,1.22304885713084,0.0935424517168824,0.925472625927112,0.958966742398224
"RPS18P12",0.321154357508543,0.372434143977415,3.98617856959195,0.0934313748055546,0.925560866035351,NA
"DDO",5.43964561916887,-0.0417935789167831,0.447591707901384,-0.0933743368766591,0.925606177635165,0.959055471551259
"AP000533.2",0.862820405780854,-0.150652366674096,1.61438477937379,-0.0933187481689052,0.92565033818891,NA
"CITED2",1184.17402624462,-0.0100309374677539,0.107529415726911,-0.0932855200592653,0.925676735237202,0.959078924327093
"NFYAP1",0.527294463168342,-0.189002293521171,2.02672469855952,-0.0932550403394711,0.925700948983783,NA
"AL590762.2",0.550316747407677,-0.201195331603407,2.15758908232402,-0.0932500693721955,0.925704898033894,NA
"KRT8P45",1.17411513115629,0.134735159566652,1.4461929120574,0.0931654127491011,0.925772151472712,0.959128128975689
"AL365436.1",0.704295815116549,-0.21511459373411,2.31112063233526,-0.0930780465218506,0.925841558048212,NA
"AC091799.1",0.510618010119134,-0.189002291295722,2.03252608343201,-0.0929888638755295,0.92591240822829,NA
"DPPA3P2",0.260947541266281,0.456558562658133,4.91100932083452,0.0929663400802813,0.925930302104571,NA
"GAPDHP42",0.505901813935733,-0.207397777089286,2.23123421696057,-0.0929520421983344,0.925941660979295,NA
"CICP4",0.712442540442388,-0.219538392385349,2.36367886126086,-0.0928799575879106,0.925998928436739,NA
"RSF1",577.531381282983,-0.0221965618376407,0.239020614617585,-0.0928646337603707,0.926011102466664,0.959326027211169
"AP006294.2",1.12715763764409,-0.181448552387406,1.95643563285351,-0.0927444528919969,0.926106580876759,NA
"AC006213.1",13.4806962963196,-0.0343837299960593,0.371007720785928,-0.0926765888408526,0.926160496348551,0.959396688149966
"RBMXL3",0.427315861750984,-0.260633939683476,2.81275239094657,-0.0926615298674639,0.926172460190403,NA
"FUT2",15.9029241886623,0.0297071905439394,0.3206108398567,0.0926580977649328,0.926175186881394,0.959396688149966
"AC020613.1",0.508876539612794,0.305259194082889,3.29471136234294,0.0926512706308246,0.926180610814319,NA
"ZCCHC12",0.563051814228195,-0.153749555672819,1.66061532638613,-0.0925858946559361,0.926232550044291,NA
"AC017099.1",0.224476296044476,0.46515288485227,5.02630827529445,0.0925436442365885,0.926266116888763,NA
"AC022826.1",0.594231388357514,-0.189002286420946,2.04517633993569,-0.0924136871380433,0.926369365200414,NA
"SPATA45",0.457125471698947,-0.24512093298522,2.65271736444295,-0.0924037126121402,0.926377289812707,NA
"L3MBTL2",1106.39351958294,0.0132814455166372,0.143859043882443,0.0923226316413617,0.926441707707496,0.95962309902956
"IMMT",2537.46886575807,0.00813815344359685,0.0882264517145276,0.0922416495897318,0.926506047493491,0.959640074965699
"AC005176.1",0.430606853683742,-0.17591175387406,1.91270827261633,-0.0919699864284249,0.926721885860089,NA
"AC007969.2",0.61232706766629,0.125017139271849,1.36222375155681,0.091774305894295,0.926877358816338,NA
"SHH",0.623074532239664,-0.152193351664722,1.6609888160688,-0.0916281616061273,0.926993475838825,NA
"UBAP1L",53.9857977515369,-0.0148538063401435,0.16212466067168,-0.0916196603194377,0.92700023047226,0.960102241496731
"TTLL13P",2.78940625562555,-0.0543538399085101,0.594459630059542,-0.0914340304371315,0.927147722610666,0.960187567264922
"CGRRF1",246.664233753667,-0.0247252388280653,0.270600963232172,-0.09137158468594,0.927197339416789,0.960187567264922
"CR848007.3",0.186798318590186,0.543203963076687,5.94658255985246,0.0913472498883736,0.927216674915162,NA
"AC107222.1",0.166107900798095,0.543203682999805,5.94658331453664,0.0913471911966529,0.927216721549407,NA
"HNRNPA1P62",0.19626392923083,0.543203682999614,5.94658331453723,0.0913471911966119,0.92721672154944,NA
"AC090525.2",0.151406217022273,0.543203682998515,5.94658331454012,0.0913471911963825,0.927216721549622,NA
"MRPL42P4",0.131852221178978,0.543203682997195,5.94658331454376,0.0913471911961048,0.927216721549843,NA
"AC105265.2",0.185419099700293,0.543203682811244,5.94658331454316,0.0913471911648437,0.927216721574682,NA
"IGKV1D-17",0.130189647219223,0.543203682808825,5.94658331454968,0.0913471911643368,0.927216721575085,NA
"BX072566.1",0.20134118030529,0.543203667272488,5.9465833149938,0.0913471885448651,0.927216723656419,NA
"AL049779.2",0.136605744060404,0.543202368610225,5.94658335294481,0.0913469695739194,0.927216897642544,NA
"AL353997.3",0.174336483090747,0.543202368610225,5.94658335294481,0.0913469695739194,0.927216897642544,NA
"AL451000.1",0.133944886251053,0.543202368610225,5.94658335294481,0.0913469695739194,0.927216897642544,NA
"TAF11L9",0.1343805060225,0.543202368610225,5.94658335294481,0.0913469695739194,0.927216897642544,NA
"CTAGE10P",0.10681113615074,0.543202368607769,5.94658335295147,0.0913469695734041,0.927216897642954,NA
"PUDPP3",0.101697196561738,0.543202368607769,5.94658335295147,0.0913469695734041,0.927216897642954,NA
"AC073648.1",0.106670816570308,0.543202368607768,5.94658335295147,0.0913469695734039,0.927216897642954,NA
"AC114786.1",0.140413049356523,0.543202368607769,5.94658335295147,0.0913469695734039,0.927216897642954,NA
"AC127381.1",0.102918781139091,0.543202368607769,5.94658335295147,0.0913469695734039,0.927216897642954,NA
"AC142381.1",0.106670816570308,0.543202368607768,5.94658335295147,0.0913469695734039,0.927216897642954,NA
"MTND4P6",0.109909606676908,0.543202368607769,5.94658335295147,0.091346969573404,0.927216897642954,NA
"PPP1R2C",0.10400880539793,0.543202368607768,5.94658335295147,0.0913469695734039,0.927216897642954,NA
"AC021072.1",0.0763385068532763,0.543202368605312,5.94658335295814,0.0913469695728885,0.927216897643363,NA
"CCR5",1.07127270886459,0.094085630001447,1.03001530303404,0.0913439147207867,0.927219324914973,NA
"DEPDC7",183.50779247874,-0.0182451048267053,0.199760663677486,-0.0913348228366021,0.92722654899125,0.960187567264922
"SEPT7P9",0.461204055253727,0.208980118563852,2.28914503635742,0.0912917771677718,0.92726075157556,NA
"EIF4A1P2",0.834303114814868,-0.189002275125893,2.07419102962117,-0.0911209586902959,0.927396479293212,NA
"BBIP1P1",0.334003882311056,-0.234977680320526,2.57917911267226,-0.0911056076586588,0.927408676909075,NA
"SERTM2",0.789873601557519,-0.166031452081168,1.82323327626276,-0.091064294538051,0.927441503554723,NA
"CCNG2",1036.04662366926,0.0194929809996319,0.21455603651623,0.0908526337274944,0.927609687277122,0.960501466808699
"ATXN3",180.155420944753,-0.0184953582668969,0.203620421587057,-0.090832531053322,0.927625660844378,0.960501466808699
"AC114812.3",0.316862507325085,-0.23526307958166,2.59030936573318,-0.0908243172394467,0.927632187542069,NA
"EBAG9P1",0.803863537725559,-0.168850480545216,1.85952558560887,-0.0908029885966471,0.927649135307451,NA
"RPS21P4",0.454339890470583,-0.167558140424806,1.84589720104211,-0.0907732783441084,0.92767274316478,NA
"PAWRP1",0.58703485872938,-0.189002271368017,2.08375468612719,-0.0907027456861017,0.927728788885017,NA
"KHSRPP1",3.04576790725276,0.0654186158405631,0.72128561540695,0.090697241762757,0.927733162354282,0.960563080252276
"CXorf58",0.888428570887658,-0.128629650983925,1.4207829728564,-0.0905343415858386,0.927862605355223,NA
"RPL10P14",0.326769697483021,0.532335619220226,5.88530590904562,0.09045164812963,0.927928315585677,NA
"NGLY1",365.731792986645,0.017464421542567,0.193392867088694,0.0903054068408712,0.92804452367153,0.960778154024111
"ZNF483",8.77871205331629,0.037972450224361,0.420529689035914,0.0902967167702589,0.928051429132693,0.960778154024111
"RPSAP69",0.443108170219823,-0.189002266985927,2.0948517957513,-0.0902222617224066,0.928110594172176,NA
"VPS13A",249.9305979063,-0.0361610572386743,0.400803333180492,-0.0902214483889785,0.928111240482523,0.960778154024111
"TMEM44",386.344687834161,0.00786111232112365,0.0872072310226489,0.0901428955940822,0.928173662195561,0.960778154024111
"TBC1D8B",122.849378965915,0.0241642280153516,0.268092984518656,0.0901337573556313,0.928180923894577,0.960778154024111
"AL590556.2",0.396961709173902,0.25651723566454,2.85025321937325,0.0899980513734658,0.928288763324697,NA
"AP000936.3",0.682065234971,-0.1890022645427,2.10101352026706,-0.0899576622042281,0.928320859032272,NA
"OR1A1",12.0763380838507,-0.0338105554391224,0.376022771259174,-0.0899162445026991,0.928353772195705,0.960862577111985
"SMG1P6",2.03071711819806,-0.102457515276216,1.13955275689167,-0.0899102868705154,0.928358506522628,0.960862577111985
"CYMP",0.364615409584118,0.299312135036789,3.33290894581424,0.0898050741568237,0.92844211589229,NA
"ADAM20P1",3.88926716430192,-0.0591839923164051,0.659306933085808,-0.0897669800610187,0.928472388315903,0.960887242696637
"IRGM",7.58016114453388,-0.0465005583879343,0.518057463678917,-0.0897594603844073,0.928478364026761,0.960887242696637
"RBM22P2",1.96539177981327,-0.067851491877478,0.757514645094763,-0.0895711948499556,0.928627975550663,0.960992381958499
"HIGD1AP4",0.104107766866307,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"RPL31P47",0.226836228915047,0.532335420862905,5.94827880435454,0.089494026485981,0.928689300709663,NA
"TCP1P1",0.256663519719754,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"AC079325.1",0.0773725063021283,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AC091390.1",0.0815863156247501,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AC093392.1",0.203571183877267,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AC114781.5",0.213129077010105,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"AL031667.2",0.0935665803653634,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AL139286.1",0.106706536093641,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AL139327.4",0.14462437143848,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"CU633904.2",0.169408663489884,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"CYP2C23P",0.0841919851973796,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"EIF4A2P1",0.139413060317427,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"FABP1",0.125021782128149,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"GSTA6P",0.140624864460589,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"KCTD9P4",0.0799781758747578,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"KRTAP4-4",0.0841919851973796,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"MKNK2P1",0.0781374626296547,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"OR5BD1P",0.0764695475772706,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"RARRES2P5",0.111957530974549,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"RCBTB2P1",0.127277481808456,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"RNA5SP508",0.0790482503470378,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"RPS4XP18",0.157706847579526,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"SCGB1D1",0.106199186816022,0.532335420862904,5.94827880435454,0.0894940264859809,0.928689300709663,NA
"TDGF1P5",0.142464723520136,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"WFDC9",0.288621850882877,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709663,NA
"AC004805.3",0.111488489795253,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC008033.1",0.103666838853814,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC021006.3",0.0818824528465285,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC021066.3",0.101309702039422,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC073488.1",0.116006229118644,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"AC073488.4",0.104142821670918,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC105910.1",0.101152981586911,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC108479.2",0.167905543206867,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"AC109635.1",0.089485193273179,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC139085.1",0.128007447697306,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AC139451.1",0.105158629977134,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"ADAM5",0.194532253454505,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AL031729.1",0.138948894429819,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AL136231.1",0.157003957547668,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AL157871.3",0.0758102675908251,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AL160175.1",0.163567529771764,0.532335420862902,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"AL359694.1",0.134469015280951,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AL645949.2",0.125446548997543,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"AP000275.1",0.153495956121759,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AP000942.1",0.111855730104729,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"AP002001.2",0.111115675738212,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"ARL6IP1P2",0.158997066709153,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"BTF3P4",0.113400559546014,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"BX005040.4",0.942703846105513,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"C11orf97",0.130217145561032,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"CABS1",0.0745984634476631,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"CACYBPP2",0.133687127272348,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"CHIAP1",0.0732045980181956,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"ENSAP1",0.0732045980181956,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"HLA-DRB9",0.113400559546014,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"HMGB1P50",0.105982680730465,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"HNRNPA1P25",0.103008816358834,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"HSPA8P16",0.165149292352745,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"HSPD1P21",0.140771793106554,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"KCTD9P2",0.184349528345009,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"MAPK6P2",0.0776501266503718,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"MRPL50P1",0.102081696458335,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709664,NA
"MTCO2P20",0.106584756209319,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709664,NA
"NDUFA5P8",0.0732045980181956,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"NDUFB5P2",0.113400559546014,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"NXNP1",0.144239783911986,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
