id	filename	md5	size	state
23087d1e-29bb-4635-924f-512491c0e48b	ca74b450-6ac8-41c1-b409-85e61ebb619b.wxs.aliquot_ensemble_masked.maf.gz	56445fe0099a8114be8c9a5908fcf4e6	67098	validated
237bada3-a0f0-4604-a492-e3182f46a074	2440821e-00ec-4510-8c20-cf496d51bcc9.rna_seq.augmented_star_gene_counts.tsv	c021a7f92513adc780362bcca8364abb	4249177	validated
23d865c5-28e5-4e97-b812-12d792c8742a	34a7b3e9-caae-48d1-97a4-2bcb00fa2383.rna_seq.augmented_star_gene_counts.tsv	18cb947be511cdbeee6a4da2c8ee810b	4238757	validated
245c9ca4-50f5-4855-8a44-5bde3f482b8b	4108a871-c064-4537-9331-e59798d7d492.rna_seq.augmented_star_gene_counts.tsv	5f8bdcb0b9f1f79a2baf226818d2761f	4241986	validated
252c06e6-3910-45a1-8f1f-02eb9498584c	b42abbc3-ba6b-4ac1-9a9d-dc0d8505d391.wxs.aliquot_ensemble_masked.maf.gz	8b9599c9a66690ef557de988aab4671e	124644	validated
253c29f2-5477-44ae-9aec-eff82b3a977b	d1260fd0-0029-4949-a411-5786341e0c6b.rna_seq.augmented_star_gene_counts.tsv	cb550fd57a21912bce7bded9e1695487	4250392	validated
2624f04f-3c99-4f93-91d7-ba73e26c03be	3435904d-8623-4a56-a69f-f199e8cf83f4.wxs.aliquot_ensemble_masked.maf.gz	f7a175080fdb4b24596de80535a76f05	55043	validated
26fc2982-0376-40d8-8829-50a6d8c71b85	4ea1f43b-d7c9-4f69-9d95-3de67306dfae.rna_seq.augmented_star_gene_counts.tsv	d79d8b7df7e61c03608a32b53e0064ab	4232126	validated
2831af62-6269-4f8c-b142-f8ff2c6f897d	4613d81b-e9ba-4c36-96a5-d7c9667b83ec.rna_seq.augmented_star_gene_counts.tsv	56817e6c3e751ad6fad24bf1b0b99ad6	4202714	validated
28ab7cb4-b27e-407f-b999-b411ecd263c2	c0699d26-3da6-4ade-99b3-d84611d62191.rna_seq.augmented_star_gene_counts.tsv	d5d945e7c9d4a460bece17e976bd0475	4235197	validated
297134e8-2068-4842-9cf5-7ce3625b964d	87d85343-a9ad-44af-8861-bd68ca4b05b8.wxs.aliquot_ensemble_masked.maf.gz	0e13660ea65a17d6ca1a9d53adb06ae9	101613	validated
2a9575e3-6fd5-46be-a101-3bbb3ba391e4	213f702a-56fd-4ab0-940c-a71e4e01b6f8.rna_seq.augmented_star_gene_counts.tsv	841a896ee7c8e654395f1d214f42ee8a	4228879	validated
2aaef353-09a5-4fd0-b75b-6155056c3342	925d113f-2231-478a-8b56-fb9b1ba0658f.wxs.aliquot_ensemble_masked.maf.gz	cb9d4c95b5e4001c5987623b8c3a4332	134337	validated
2af4b6df-a259-41af-8e52-e5dde51d7af5	eec468bd-8a55-4f06-8ea4-4be4f241d24d.wxs.aliquot_ensemble_masked.maf.gz	e88e1ed4f30bf8cc0b380e054c6012c7	45153	validated
2c900027-11b8-470f-88a4-8ed41149df2f	c50b1d1b-233e-4f65-b466-3f00debc10b5.wxs.aliquot_ensemble_masked.maf.gz	655f67751366d0e2b3962e1ef8f0a634	34829	validated
2c94952a-c531-4566-a4da-080eb262a7c7	0f2e1a51-547e-4dda-b20d-7d65689a532e.wxs.aliquot_ensemble_masked.maf.gz	b30084a333e776b3a8e4de5695f50052	63128	validated
2e5071ce-d8cf-46e5-9cc0-91353f0d643c	22002e84-1d7a-4f93-9934-9d74f45195c0.rna_seq.augmented_star_gene_counts.tsv	c99f1da70059109c99a915d088f2db92	4236416	validated
301cf700-dc0f-4ed2-aeb6-74953e5cc33c	869c750e-495b-4121-b595-e6afe7cf7d49.wxs.aliquot_ensemble_masked.maf.gz	082ccf847e4a958bef6ce7e3b95ca8c5	52854	validated
30279e13-a725-482f-8d3b-d22176ca91bf	0aad412c-18e8-47f5-af34-3bbbba9c2d77.wxs.aliquot_ensemble_masked.maf.gz	dcc89b4ab0346c571d50329984d35a5a	72438	validated
302b01b1-2e13-4e84-b6fa-eb1a0e69b77c	8aeba86d-0636-4577-a47b-1390c3f5e6c4.rna_seq.augmented_star_gene_counts.tsv	d00a20c474c768fa4e6054bbb25414d4	4240502	validated
30b0aa88-4e4f-4c03-8d48-6346abb93415	f59743c0-13a0-43c7-a6da-5cfab63bd7cb.rna_seq.augmented_star_gene_counts.tsv	dfb4dd114238bc908911ec1e5c77023a	4235514	validated
327fe3d9-a1ba-413e-b37c-b07fc3ca2382	baa26760-7f80-4254-bb9d-ce5b8a3e320f.wxs.aliquot_ensemble_masked.maf.gz	dd15c3a46843c22b0797aa33d7a311e7	268178	validated
32876f27-f304-4be0-8881-f9842a9fbb67	e8ea2e59-65dc-49c9-b6f3-b9335185390d.rna_seq.augmented_star_gene_counts.tsv	34c30f39f393a6132d290119e8b092cd	4234856	validated
3361d7bc-344b-44b2-97bd-ac0dc79b221f	56afb18f-7fdd-4672-be59-4d3a03b806de.rna_seq.augmented_star_gene_counts.tsv	b0580f5383836d0a4eedecbca2afcc18	4228505	validated
33ff6f1e-2bf3-4238-a329-f84cb9c28583	547d5d18-2066-48d0-bc08-4d356016567c.rna_seq.augmented_star_gene_counts.tsv	14420005cf4d72972ac48d288510319f	4266163	validated
34111a2c-5b27-427e-890e-349b9974343c	7cec44f2-b56b-49fc-b2cc-d0691afde776.rna_seq.augmented_star_gene_counts.tsv	3c7c38be596acbce16767cdbf1983f8c	4236479	validated
343a26d8-0803-495b-99fb-4e013db20dc5	b931e808-9d97-4e3a-b9c2-27aa22ac0357.wxs.aliquot_ensemble_masked.maf.gz	69f85100ee259de44bc3c96c9839f21e	96344	validated
3455127d-0c83-4a52-ae3f-750717615d4d	52bfcfee-5de0-4e8f-9f11-7a643858bcb0.rna_seq.augmented_star_gene_counts.tsv	c498f349a8975446ffe0da3c3f716da0	4239182	validated
355df740-8958-4df9-a492-a76be0f9dd41	77852d43-b95d-4ba2-a901-f29ac0515558.wxs.aliquot_ensemble_masked.maf.gz	0aebe2bce8b8c7177316e6999ed2cc0d	220764	validated
359244b5-e5f2-404c-a4a6-52bc485c5ae7	3b745bda-d6ec-4a81-a474-5b0dd13d8c7b.wxs.aliquot_ensemble_masked.maf.gz	f93e66fb9e71e8d131e9dd9e180e0b18	71876	validated
